Temperature (K)	Pressure (atm)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/atm)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
4.0000	1.4083	32.933	0.030364	-0.0082188	-0.0038860	-1.2561	9.9058	16.680	197.62	-0.15264	3.4293	0.018930	liquid
4.5000	1.4083	29.994	0.033341	0.0014608	0.0062183	1.1143	10.375	25.618	168.22	0.052895	3.0561	0.018924	liquid
4.6163	1.4083	28.919	0.034580	0.0045568	0.0094912	1.8321	10.492	31.283	157.91	0.13976	2.9387	0.018818	liquid
4.6163	1.4083	6.1044	0.16382	0.057796	0.081171	17.360	12.622	49.409	100.90	1.8376	1.4317	0.010570	vapor
5.0000	1.4083	4.8107	0.20787	0.066680	0.096342	20.524	12.595	33.930	113.07	1.5305	1.4744	0.010844	vapor
5.5000	1.4083	3.9593	0.25257	0.075711	0.11175	23.466	12.512	28.595	124.56	1.2954	1.5541	0.011442	vapor
6.0000	1.4083	3.4239	0.29206	0.083725	0.12540	25.842	12.462	26.257	133.92	1.1335	1.6393	0.012089	vapor
6.5000	1.4083	3.0403	0.32892	0.091238	0.13817	27.888	12.438	24.937	142.07	1.0105	1.7252	0.012751	vapor
7.0000	1.4083	2.7461	0.36415	0.098454	0.15042	29.703	12.429	24.093	149.41	0.91221	1.8103	0.013415	vapor
7.5000	1.4083	2.5108	0.39828	0.10548	0.16231	31.344	12.430	23.511	156.17	0.83107	1.8942	0.014068	vapor
8.0000	1.4083	2.3169	0.43162	0.11236	0.17395	32.847	12.435	23.087	162.48	0.76248	1.9767	0.014703	vapor
8.5000	1.4083	2.1535	0.46435	0.11915	0.18541	34.237	12.442	22.765	168.43	0.70343	2.0576	0.015318	vapor
9.0000	1.4083	2.0136	0.49661	0.12587	0.19673	35.530	12.449	22.513	174.09	0.65187	2.1370	0.015913	vapor
9.5000	1.4083	1.8922	0.52850	0.13252	0.20793	36.742	12.456	22.311	179.49	0.60632	2.2150	0.016491	vapor
10.000	1.4083	1.7855	0.56007	0.13913	0.21905	37.882	12.463	22.145	184.68	0.56569	2.2915	0.017052	vapor
10.500	1.4083	1.6909	0.59139	0.14570	0.23008	38.959	12.469	22.008	189.68	0.52915	2.3667	0.017598	vapor
11.000	1.4083	1.6065	0.62249	0.15223	0.24106	39.980	12.474	21.891	194.52	0.49607	2.4406	0.018131	vapor
11.500	1.4083	1.5305	0.65340	0.15874	0.25198	40.951	12.478	21.792	199.20	0.46594	2.5132	0.018651	vapor
12.000	1.4083	1.4617	0.68415	0.16523	0.26285	41.877	12.482	21.706	203.75	0.43836	2.5846	0.019159	vapor
12.500	1.4083	1.3991	0.71477	0.17169	0.27369	42.761	12.486	21.631	208.18	0.41300	2.6548	0.019657	vapor
13.000	1.4083	1.3418	0.74526	0.17814	0.28448	43.608	12.488	21.566	212.50	0.38958	2.7240	0.020146	vapor
13.500	1.4083	1.2893	0.77564	0.18457	0.29525	44.421	12.491	21.508	216.72	0.36789	2.7921	0.020625	vapor
14.000	1.4083	1.2408	0.80593	0.19099	0.30599	45.202	12.493	21.456	220.84	0.34774	2.8591	0.021097	vapor
14.500	1.4083	1.1960	0.83613	0.19740	0.31671	45.954	12.494	21.410	224.87	0.32895	2.9253	0.021560	vapor
15.000	1.4083	1.1544	0.86626	0.20379	0.32740	46.680	12.496	21.368	228.82	0.31140	2.9904	0.022017	vapor
15.500	1.4083	1.1157	0.89632	0.21018	0.33808	47.380	12.497	21.331	232.69	0.29496	3.0547	0.022467	vapor
16.000	1.4083	1.0795	0.92632	0.21656	0.34874	48.056	12.497	21.297	236.49	0.27953	3.1182	0.022911	vapor
16.500	1.4083	1.0457	0.95626	0.22292	0.35938	48.711	12.498	21.266	240.23	0.26502	3.1808	0.023349	vapor
17.000	1.4083	1.0140	0.98615	0.22928	0.37000	49.346	12.499	21.238	243.90	0.25135	3.2426	0.023781	vapor
17.500	1.4083	0.98426	1.0160	0.23564	0.38061	49.961	12.499	21.212	247.51	0.23845	3.3037	0.024209	vapor
18.000	1.4083	0.95622	1.0458	0.24199	0.39121	50.558	12.499	21.188	251.06	0.22626	3.3640	0.024632	vapor
18.500	1.4083	0.92976	1.0755	0.24833	0.40180	51.138	12.499	21.166	254.55	0.21472	3.4237	0.025050	vapor
19.000	1.4083	0.90475	1.1053	0.25466	0.41238	51.702	12.499	21.146	258.00	0.20378	3.4826	0.025463	vapor
19.500	1.4083	0.88108	1.1350	0.26100	0.42295	52.251	12.499	21.128	261.39	0.19339	3.5409	0.025873	vapor
20.000	1.4083	0.85864	1.1646	0.26732	0.43351	52.786	12.499	21.110	264.74	0.18352	3.5986	0.026278	vapor
20.500	1.4083	0.83734	1.1943	0.27365	0.44406	53.307	12.499	21.094	268.05	0.17413	3.6556	0.026680	vapor
21.000	1.4083	0.81708	1.2239	0.27996	0.45460	53.815	12.499	21.080	271.31	0.16519	3.7121	0.027079	vapor
21.500	1.4083	0.79780	1.2534	0.28628	0.46514	54.311	12.499	21.066	274.52	0.15667	3.7680	0.027473	vapor
22.000	1.4083	0.77942	1.2830	0.29259	0.47567	54.795	12.499	21.053	277.70	0.14853	3.8233	0.027865	vapor
22.500	1.4083	0.76188	1.3125	0.29890	0.48619	55.268	12.498	21.041	280.84	0.14076	3.8781	0.028254	vapor
23.000	1.4083	0.74512	1.3421	0.30520	0.49671	55.731	12.498	21.029	283.95	0.13333	3.9324	0.028639	vapor
23.500	1.4083	0.72909	1.3716	0.31151	0.50722	56.183	12.498	21.019	287.01	0.12622	3.9861	0.029022	vapor
24.000	1.4083	0.71375	1.4011	0.31781	0.51773	56.625	12.498	21.009	290.05	0.11941	4.0394	0.029402	vapor
24.500	1.4083	0.69905	1.4305	0.32410	0.52823	57.058	12.497	20.999	293.05	0.11288	4.0922	0.029779	vapor
25.000	1.4083	0.68495	1.4600	0.33040	0.53873	57.482	12.497	20.990	296.02	0.10662	4.1446	0.030153	vapor
25.500	1.4083	0.67141	1.4894	0.33669	0.54922	57.898	12.497	20.982	298.95	0.10061	4.1965	0.030525	vapor
26.000	1.4083	0.65840	1.5188	0.34298	0.55971	58.305	12.496	20.974	301.86	0.094839	4.2480	0.030895	vapor
26.500	1.4083	0.64589	1.5482	0.34927	0.57019	58.705	12.496	20.967	304.74	0.089292	4.2990	0.031262	vapor
27.000	1.4083	0.63386	1.5776	0.35556	0.58068	59.097	12.496	20.960	307.59	0.083956	4.3497	0.031627	vapor
27.500	1.4083	0.62226	1.6070	0.36184	0.59115	59.481	12.495	20.953	310.41	0.078822	4.3999	0.031990	vapor
28.000	1.4083	0.61109	1.6364	0.36812	0.60163	59.859	12.495	20.947	313.21	0.073878	4.4497	0.032351	vapor
28.500	1.4083	0.60032	1.6658	0.37441	0.61210	60.229	12.495	20.941	315.98	0.069115	4.4992	0.032709	vapor
29.000	1.4083	0.58992	1.6951	0.38069	0.62257	60.594	12.494	20.935	318.73	0.064524	4.5483	0.033066	vapor
29.500	1.4083	0.57988	1.7245	0.38696	0.63304	60.951	12.494	20.930	321.45	0.060095	4.5971	0.033421	vapor
30.000	1.4083	0.57018	1.7538	0.39324	0.64350	61.303	12.494	20.925	324.15	0.055822	4.6455	0.033773	vapor
30.500	1.4083	0.56080	1.7832	0.39952	0.65396	61.649	12.493	20.920	326.82	0.051696	4.6935	0.034124	vapor
31.000	1.4083	0.55173	1.8125	0.40579	0.66442	61.989	12.493	20.916	329.47	0.047711	4.7412	0.034473	vapor
31.500	1.4083	0.54295	1.8418	0.41206	0.67488	62.324	12.493	20.911	332.10	0.043859	4.7886	0.034821	vapor
32.000	1.4083	0.53444	1.8711	0.41834	0.68533	62.653	12.492	20.907	334.71	0.040136	4.8357	0.035166	vapor
32.500	1.4083	0.52620	1.9004	0.42461	0.69578	62.977	12.492	20.903	337.30	0.036534	4.8825	0.035510	vapor
33.000	1.4083	0.51821	1.9297	0.43088	0.70624	63.296	12.492	20.899	339.87	0.033050	4.9290	0.035853	vapor
33.500	1.4083	0.51046	1.9590	0.43715	0.71668	63.610	12.492	20.895	342.42	0.029676	4.9752	0.036193	vapor
34.000	1.4083	0.50294	1.9883	0.44341	0.72713	63.920	12.491	20.892	344.95	0.026409	5.0210	0.036532	vapor
34.500	1.4083	0.49564	2.0176	0.44968	0.73758	64.225	12.491	20.889	347.46	0.023244	5.0667	0.036870	vapor
35.000	1.4083	0.48855	2.0469	0.45595	0.74802	64.526	12.491	20.885	349.95	0.020177	5.1120	0.037206	vapor
35.500	1.4083	0.48167	2.0761	0.46221	0.75846	64.822	12.490	20.882	352.42	0.017203	5.1571	0.037541	vapor
36.000	1.4083	0.47497	2.1054	0.46848	0.76890	65.114	12.490	20.879	354.88	0.014319	5.2019	0.037874	vapor
36.500	1.4083	0.46846	2.1347	0.47474	0.77934	65.402	12.490	20.877	357.32	0.011520	5.2464	0.038206	vapor
37.000	1.4083	0.46213	2.1639	0.48100	0.78978	65.686	12.490	20.874	359.74	0.0088044	5.2907	0.038537	vapor
37.500	1.4083	0.45596	2.1932	0.48726	0.80021	65.966	12.489	20.871	362.15	0.0061677	5.3347	0.038866	vapor
38.000	1.4083	0.44996	2.2224	0.49352	0.81065	66.242	12.489	20.869	364.54	0.0036071	5.3785	0.039193	vapor
38.500	1.4083	0.44412	2.2517	0.49979	0.82108	66.515	12.489	20.866	366.91	0.0011196	5.4221	0.039520	vapor
39.000	1.4083	0.43842	2.2809	0.50605	0.83152	66.784	12.489	20.864	369.27	-0.0012976	5.4654	0.039845	vapor
39.500	1.4083	0.43287	2.3101	0.51230	0.84195	67.050	12.488	20.862	371.61	-0.0036473	5.5086	0.040169	vapor
40.000	1.4083	0.42746	2.3394	0.51856	0.85238	67.313	12.488	20.860	373.94	-0.0059318	5.5514	0.040492	vapor
40.500	1.4083	0.42219	2.3686	0.52482	0.86281	67.572	12.488	20.858	376.25	-0.0081538	5.5941	0.040814	vapor
41.000	1.4083	0.41704	2.3978	0.53108	0.87324	67.828	12.488	20.856	378.55	-0.010315	5.6366	0.041134	vapor
41.500	1.4083	0.41202	2.4271	0.53734	0.88366	68.080	12.487	20.854	380.84	-0.012419	5.6788	0.041453	vapor
42.000	1.4083	0.40712	2.4563	0.54359	0.89409	68.330	12.487	20.852	383.11	-0.014467	5.7208	0.041771	vapor
42.500	1.4083	0.40233	2.4855	0.54985	0.90452	68.577	12.487	20.850	385.36	-0.016460	5.7627	0.042088	vapor
43.000	1.4083	0.39766	2.5147	0.55610	0.91494	68.821	12.487	20.849	387.61	-0.018402	5.8043	0.042404	vapor
43.500	1.4083	0.39309	2.5439	0.56236	0.92536	69.062	12.487	20.847	389.84	-0.020293	5.8458	0.042719	vapor
44.000	1.4083	0.38863	2.5732	0.56861	0.93579	69.300	12.486	20.845	392.06	-0.022135	5.8870	0.043033	vapor
44.500	1.4083	0.38427	2.6024	0.57487	0.94621	69.536	12.486	20.844	394.26	-0.023931	5.9281	0.043346	vapor
45.000	1.4083	0.38000	2.6316	0.58112	0.95663	69.768	12.486	20.842	396.45	-0.025682	5.9690	0.043657	vapor
45.500	1.4083	0.37583	2.6608	0.58738	0.96705	69.999	12.486	20.841	398.64	-0.027388	6.0097	0.043968	vapor
46.000	1.4083	0.37175	2.6900	0.59363	0.97747	70.227	12.486	20.840	400.80	-0.029053	6.0502	0.044278	vapor
46.500	1.4083	0.36776	2.7192	0.59988	0.98789	70.452	12.485	20.838	402.96	-0.030676	6.0906	0.044586	vapor
47.000	1.4083	0.36385	2.7484	0.60613	0.99831	70.675	12.485	20.837	405.11	-0.032260	6.1308	0.044894	vapor
47.500	1.4083	0.36002	2.7776	0.61239	1.0087	70.895	12.485	20.836	407.24	-0.033806	6.1708	0.045201	vapor
48.000	1.4083	0.35628	2.8068	0.61864	1.0191	71.113	12.485	20.835	409.36	-0.035315	6.2106	0.045506	vapor
48.500	1.4083	0.35261	2.8360	0.62489	1.0296	71.329	12.485	20.833	411.47	-0.036787	6.2503	0.045811	vapor
49.000	1.4083	0.34902	2.8652	0.63114	1.0400	71.543	12.485	20.832	413.58	-0.038225	6.2898	0.046115	vapor
49.500	1.4083	0.34550	2.8944	0.63739	1.0504	71.754	12.484	20.831	415.67	-0.039630	6.3292	0.046418	vapor
50.000	1.4083	0.34205	2.9236	0.64364	1.0608	71.964	12.484	20.830	417.74	-0.041002	6.3684	0.046720	vapor
50.500	1.4083	0.33867	2.9527	0.64989	1.0712	72.171	12.484	20.829	419.81	-0.042342	6.4075	0.047022	vapor
51.000	1.4083	0.33535	2.9819	0.65614	1.0816	72.376	12.484	20.828	421.87	-0.043651	6.4464	0.047322	vapor
51.500	1.4083	0.33210	3.0111	0.66239	1.0921	72.579	12.484	20.827	423.92	-0.044931	6.4852	0.047622	vapor
52.000	1.4083	0.32892	3.0403	0.66864	1.1025	72.781	12.484	20.826	425.96	-0.046182	6.5238	0.047920	vapor
52.500	1.4083	0.32579	3.0695	0.67489	1.1129	72.980	12.484	20.825	427.99	-0.047404	6.5623	0.048218	vapor
53.000	1.4083	0.32272	3.0987	0.68113	1.1233	73.177	12.483	20.824	430.01	-0.048600	6.6006	0.048515	vapor
53.500	1.4083	0.31971	3.1278	0.68738	1.1337	73.373	12.483	20.824	432.02	-0.049769	6.6388	0.048811	vapor
54.000	1.4083	0.31675	3.1570	0.69363	1.1441	73.567	12.483	20.823	434.02	-0.050913	6.6769	0.049107	vapor
54.500	1.4083	0.31385	3.1862	0.69988	1.1545	73.759	12.483	20.822	436.01	-0.052032	6.7148	0.049401	vapor
55.000	1.4083	0.31101	3.2154	0.70613	1.1649	73.949	12.483	20.821	437.99	-0.053126	6.7526	0.049695	vapor
55.500	1.4083	0.30821	3.2445	0.71237	1.1753	74.137	12.483	20.820	439.96	-0.054198	6.7903	0.049988	vapor
56.000	1.4083	0.30546	3.2737	0.71862	1.1858	74.324	12.483	20.820	441.93	-0.055246	6.8278	0.050281	vapor
56.500	1.4083	0.30276	3.3029	0.72487	1.1962	74.509	12.482	20.819	443.88	-0.056272	6.8653	0.050572	vapor
57.000	1.4083	0.30011	3.3321	0.73111	1.2066	74.692	12.482	20.818	445.83	-0.057276	6.9026	0.050863	vapor
57.500	1.4083	0.29751	3.3612	0.73736	1.2170	74.874	12.482	20.818	447.77	-0.058260	6.9397	0.051153	vapor
58.000	1.4083	0.29495	3.3904	0.74361	1.2274	75.054	12.482	20.817	449.70	-0.059223	6.9768	0.051442	vapor
58.500	1.4083	0.29243	3.4196	0.74985	1.2378	75.233	12.482	20.816	451.62	-0.060166	7.0137	0.051731	vapor
59.000	1.4083	0.28996	3.4487	0.75610	1.2482	75.410	12.482	20.816	453.53	-0.061090	7.0505	0.052019	vapor
59.500	1.4083	0.28753	3.4779	0.76234	1.2586	75.586	12.482	20.815	455.44	-0.061995	7.0872	0.052306	vapor
60.000	1.4083	0.28514	3.5071	0.76859	1.2690	75.760	12.482	20.814	457.34	-0.062882	7.1238	0.052593	vapor
60.500	1.4083	0.28279	3.5362	0.77484	1.2794	75.933	12.482	20.814	459.23	-0.063750	7.1603	0.052878	vapor
61.000	1.4083	0.28047	3.5654	0.78108	1.2898	76.104	12.481	20.813	461.11	-0.064602	7.1967	0.053164	vapor
61.500	1.4083	0.27820	3.5946	0.78733	1.3002	76.274	12.481	20.813	462.98	-0.065436	7.2329	0.053448	vapor
62.000	1.4083	0.27596	3.6237	0.79357	1.3107	76.442	12.481	20.812	464.85	-0.066254	7.2691	0.053732	vapor
62.500	1.4083	0.27376	3.6529	0.79981	1.3211	76.610	12.481	20.812	466.71	-0.067056	7.3051	0.054015	vapor
63.000	1.4083	0.27159	3.6821	0.80606	1.3315	76.775	12.481	20.811	468.56	-0.067842	7.3411	0.054297	vapor
63.500	1.4083	0.26945	3.7112	0.81230	1.3419	76.940	12.481	20.811	470.40	-0.068613	7.3769	0.054579	vapor
64.000	1.4083	0.26735	3.7404	0.81855	1.3523	77.103	12.481	20.810	472.24	-0.069369	7.4126	0.054861	vapor
64.500	1.4083	0.26528	3.7695	0.82479	1.3627	77.265	12.481	20.810	474.07	-0.070111	7.4483	0.055141	vapor
65.000	1.4083	0.26325	3.7987	0.83104	1.3731	77.426	12.481	20.809	475.89	-0.070838	7.4838	0.055421	vapor
65.500	1.4083	0.26124	3.8279	0.83728	1.3835	77.585	12.481	20.809	477.71	-0.071551	7.5192	0.055700	vapor
66.000	1.4083	0.25927	3.8570	0.84352	1.3939	77.744	12.480	20.808	479.52	-0.072251	7.5546	0.055979	vapor
66.500	1.4083	0.25732	3.8862	0.84977	1.4043	77.901	12.480	20.808	481.32	-0.072938	7.5898	0.056257	vapor
67.000	1.4083	0.25541	3.9153	0.85601	1.4147	78.056	12.480	20.808	483.11	-0.073612	7.6250	0.056535	vapor
67.500	1.4083	0.25352	3.9445	0.86225	1.4251	78.211	12.480	20.807	484.90	-0.074273	7.6600	0.056812	vapor
68.000	1.4083	0.25166	3.9736	0.86850	1.4355	78.365	12.480	20.807	486.68	-0.074922	7.6950	0.057088	vapor
68.500	1.4083	0.24983	4.0028	0.87474	1.4459	78.517	12.480	20.806	488.46	-0.075559	7.7299	0.057364	vapor
69.000	1.4083	0.24802	4.0319	0.88098	1.4563	78.668	12.480	20.806	490.23	-0.076184	7.7647	0.057639	vapor
69.500	1.4083	0.24624	4.0611	0.88723	1.4667	78.819	12.480	20.806	491.99	-0.076798	7.7994	0.057913	vapor
70.000	1.4083	0.24448	4.0903	0.89347	1.4771	78.968	12.480	20.805	493.75	-0.077401	7.8340	0.058187	vapor
70.500	1.4083	0.24275	4.1194	0.89971	1.4875	79.116	12.480	20.805	495.50	-0.077993	7.8685	0.058461	vapor
71.000	1.4083	0.24105	4.1486	0.90595	1.4979	79.263	12.480	20.805	497.24	-0.078574	7.9029	0.058734	vapor
71.500	1.4083	0.23937	4.1777	0.91220	1.5083	79.409	12.480	20.804	498.98	-0.079145	7.9373	0.059006	vapor
72.000	1.4083	0.23771	4.2069	0.91844	1.5187	79.554	12.479	20.804	500.71	-0.079706	7.9716	0.059278	vapor
72.500	1.4083	0.23607	4.2360	0.92468	1.5291	79.698	12.479	20.804	502.44	-0.080256	8.0058	0.059549	vapor
73.000	1.4083	0.23446	4.2652	0.93092	1.5395	79.841	12.479	20.803	504.16	-0.080797	8.0399	0.059820	vapor
73.500	1.4083	0.23287	4.2943	0.93716	1.5499	79.983	12.479	20.803	505.87	-0.081329	8.0739	0.060090	vapor
74.000	1.4083	0.23130	4.3235	0.94341	1.5603	80.124	12.479	20.803	507.58	-0.081851	8.1079	0.060360	vapor
74.500	1.4083	0.22975	4.3526	0.94965	1.5707	80.264	12.479	20.802	509.28	-0.082364	8.1417	0.060629	vapor
75.000	1.4083	0.22822	4.3818	0.95589	1.5811	80.403	12.479	20.802	510.98	-0.082868	8.1755	0.060897	vapor
75.500	1.4083	0.22671	4.4109	0.96213	1.5915	80.541	12.479	20.802	512.67	-0.083364	8.2093	0.061165	vapor
76.000	1.4083	0.22522	4.4401	0.96837	1.6019	80.679	12.479	20.801	514.35	-0.083850	8.2429	0.061433	vapor
76.500	1.4083	0.22375	4.4692	0.97462	1.6123	80.815	12.479	20.801	516.03	-0.084329	8.2765	0.061700	vapor
77.000	1.4083	0.22230	4.4984	0.98086	1.6227	80.951	12.479	20.801	517.71	-0.084799	8.3100	0.061967	vapor
77.500	1.4083	0.22087	4.5275	0.98710	1.6331	81.085	12.479	20.801	519.38	-0.085262	8.3434	0.062233	vapor
78.000	1.4083	0.21946	4.5566	0.99334	1.6435	81.219	12.479	20.800	521.04	-0.085716	8.3768	0.062498	vapor
78.500	1.4083	0.21806	4.5858	0.99958	1.6539	81.352	12.479	20.800	522.70	-0.086163	8.4100	0.062763	vapor
79.000	1.4083	0.21669	4.6149	1.0058	1.6643	81.484	12.479	20.800	524.35	-0.086603	8.4432	0.063028	vapor
79.500	1.4083	0.21533	4.6441	1.0121	1.6747	81.615	12.478	20.800	526.00	-0.087035	8.4764	0.063292	vapor
80.000	1.4083	0.21398	4.6732	1.0183	1.6851	81.746	12.478	20.799	527.64	-0.087459	8.5095	0.063556	vapor
80.500	1.4083	0.21266	4.7024	1.0245	1.6955	81.875	12.478	20.799	529.28	-0.087877	8.5425	0.063819	vapor
81.000	1.4083	0.21135	4.7315	1.0308	1.7059	82.004	12.478	20.799	530.91	-0.088288	8.5754	0.064082	vapor
81.500	1.4083	0.21005	4.7607	1.0370	1.7163	82.132	12.478	20.799	532.54	-0.088692	8.6083	0.064344	vapor
82.000	1.4083	0.20878	4.7898	1.0433	1.7267	82.259	12.478	20.799	534.16	-0.089090	8.6411	0.064606	vapor
82.500	1.4083	0.20751	4.8190	1.0495	1.7371	82.386	12.478	20.798	535.78	-0.089481	8.6738	0.064867	vapor
83.000	1.4083	0.20627	4.8481	1.0557	1.7475	82.511	12.478	20.798	537.39	-0.089865	8.7065	0.065128	vapor
83.500	1.4083	0.20503	4.8772	1.0620	1.7579	82.636	12.478	20.798	539.00	-0.090244	8.7391	0.065388	vapor
84.000	1.4083	0.20382	4.9064	1.0682	1.7683	82.760	12.478	20.798	540.60	-0.090616	8.7716	0.065648	vapor
84.500	1.4083	0.20261	4.9355	1.0745	1.7787	82.884	12.478	20.798	542.20	-0.090982	8.8041	0.065908	vapor
85.000	1.4083	0.20142	4.9647	1.0807	1.7891	83.006	12.478	20.797	543.80	-0.091342	8.8365	0.066167	vapor
85.500	1.4083	0.20025	4.9938	1.0869	1.7995	83.128	12.478	20.797	545.38	-0.091697	8.8689	0.066425	vapor
86.000	1.4083	0.19909	5.0230	1.0932	1.8099	83.250	12.478	20.797	546.97	-0.092046	8.9012	0.066684	vapor
86.500	1.4083	0.19794	5.0521	1.0994	1.8203	83.370	12.478	20.797	548.55	-0.092389	8.9334	0.066941	vapor
87.000	1.4083	0.19680	5.0812	1.1057	1.8307	83.490	12.478	20.797	550.12	-0.092727	8.9656	0.067199	vapor
87.500	1.4083	0.19568	5.1104	1.1119	1.8411	83.609	12.478	20.797	551.69	-0.093060	8.9977	0.067456	vapor
88.000	1.4083	0.19457	5.1395	1.1181	1.8515	83.728	12.478	20.796	553.26	-0.093387	9.0298	0.067712	vapor
88.500	1.4083	0.19347	5.1687	1.1244	1.8619	83.846	12.477	20.796	554.82	-0.093709	9.0618	0.067968	vapor
89.000	1.4083	0.19239	5.1978	1.1306	1.8723	83.963	12.477	20.796	556.38	-0.094027	9.0938	0.068224	vapor
89.500	1.4083	0.19132	5.2269	1.1369	1.8827	84.079	12.477	20.796	557.93	-0.094339	9.1257	0.068479	vapor
90.000	1.4083	0.19026	5.2561	1.1431	1.8931	84.195	12.477	20.796	559.48	-0.094646	9.1575	0.068734	vapor
90.500	1.4083	0.18921	5.2852	1.1493	1.9035	84.310	12.477	20.796	561.03	-0.094949	9.1893	0.068988	vapor
