Temperature (K)	Pressure (atm)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/atm)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
108.50	1.3402	0.15026	6.6552	1.3740	2.2777	88.494	12.476	20.791	613.99	-0.10329	10.138	0.077893	vapor
109.00	1.3402	0.14957	6.6858	1.3802	2.2881	88.590	12.476	20.791	615.40	-0.10346	10.159	0.078134	vapor
109.50	1.3402	0.14889	6.7164	1.3864	2.2985	88.685	12.476	20.791	616.80	-0.10363	10.180	0.078375	vapor
110.00	1.3402	0.14821	6.7470	1.3927	2.3089	88.780	12.476	20.791	618.20	-0.10380	10.200	0.078616	vapor
110.50	1.3402	0.14754	6.7776	1.3989	2.3193	88.874	12.476	20.791	619.60	-0.10397	10.231	0.078856	vapor
111.00	1.3402	0.14688	6.8082	1.4051	2.3297	88.968	12.476	20.791	621.00	-0.10413	10.261	0.079096	vapor
111.50	1.3402	0.14622	6.8388	1.4114	2.3401	89.061	12.476	20.791	622.39	-0.10430	10.291	0.079335	vapor
112.00	1.3402	0.14557	6.8695	1.4176	2.3505	89.154	12.476	20.791	623.78	-0.10446	10.321	0.079575	vapor
112.50	1.3402	0.14493	6.9001	1.4239	2.3609	89.247	12.476	20.791	625.16	-0.10461	10.351	0.079814	vapor
113.00	1.3402	0.14429	6.9307	1.4301	2.3713	89.339	12.476	20.791	626.54	-0.10477	10.381	0.080052	vapor
113.50	1.3402	0.14365	6.9613	1.4363	2.3817	89.431	12.476	20.790	627.92	-0.10492	10.411	0.080291	vapor
114.00	1.3402	0.14302	6.9919	1.4426	2.3921	89.522	12.475	20.790	629.30	-0.10507	10.441	0.080529	vapor
114.50	1.3402	0.14240	7.0225	1.4488	2.4025	89.613	12.475	20.790	630.67	-0.10522	10.471	0.080766	vapor
115.00	1.3402	0.14178	7.0531	1.4550	2.4129	89.704	12.475	20.790	632.04	-0.10537	10.501	0.081004	vapor
115.50	1.3402	0.14117	7.0838	1.4613	2.4232	89.794	12.475	20.790	633.41	-0.10552	10.531	0.081241	vapor
116.00	1.3402	0.14056	7.1144	1.4675	2.4336	89.884	12.475	20.790	634.78	-0.10566	10.561	0.081478	vapor
116.50	1.3402	0.13996	7.1450	1.4738	2.4440	89.973	12.475	20.790	636.14	-0.10580	10.590	0.081714	vapor
117.00	1.3402	0.13936	7.1756	1.4800	2.4544	90.062	12.475	20.790	637.50	-0.10594	10.620	0.081951	vapor
117.50	1.3402	0.13877	7.2062	1.4862	2.4648	90.151	12.475	20.790	638.85	-0.10607	10.650	0.082187	vapor
118.00	1.3402	0.13818	7.2368	1.4925	2.4752	90.239	12.475	20.790	640.21	-0.10621	10.680	0.082422	vapor
118.50	1.3402	0.13760	7.2674	1.4987	2.4856	90.327	12.475	20.790	641.56	-0.10634	10.709	0.082658	vapor
119.00	1.3402	0.13702	7.2980	1.5049	2.4960	90.415	12.475	20.790	642.90	-0.10647	10.739	0.082893	vapor
119.50	1.3402	0.13645	7.3287	1.5112	2.5064	90.502	12.475	20.790	644.25	-0.10660	10.768	0.083128	vapor
120.00	1.3402	0.13588	7.3593	1.5174	2.5168	90.589	12.475	20.790	645.59	-0.10673	10.798	0.083362	vapor
120.50	1.3402	0.13532	7.3899	1.5237	2.5272	90.675	12.475	20.790	646.93	-0.10686	10.827	0.083596	vapor
121.00	1.3402	0.13476	7.4205	1.5299	2.5376	90.761	12.475	20.790	648.26	-0.10698	10.856	0.083830	vapor
121.50	1.3402	0.13421	7.4511	1.5361	2.5480	90.847	12.475	20.790	649.60	-0.10710	10.886	0.084064	vapor
122.00	1.3402	0.13366	7.4817	1.5424	2.5584	90.932	12.475	20.789	650.93	-0.10722	10.915	0.084297	vapor
122.50	1.3402	0.13311	7.5123	1.5486	2.5688	91.017	12.475	20.789	652.26	-0.10734	10.944	0.084531	vapor
123.00	1.3402	0.13257	7.5429	1.5548	2.5792	91.102	12.475	20.789	653.58	-0.10746	10.974	0.084763	vapor
123.50	1.3402	0.13204	7.5736	1.5611	2.5896	91.186	12.475	20.789	654.90	-0.10758	11.003	0.084996	vapor
124.00	1.3402	0.13151	7.6042	1.5673	2.6000	91.270	12.475	20.789	656.22	-0.10769	11.032	0.085228	vapor
124.50	1.3402	0.13098	7.6348	1.5736	2.6104	91.354	12.475	20.789	657.54	-0.10780	11.061	0.085460	vapor
125.00	1.3402	0.13046	7.6654	1.5798	2.6208	91.437	12.475	20.789	658.86	-0.10792	11.090	0.085692	vapor
125.50	1.3402	0.12994	7.6960	1.5860	2.6311	91.520	12.475	20.789	660.17	-0.10802	11.119	0.085924	vapor
126.00	1.3402	0.12942	7.7266	1.5923	2.6415	91.603	12.475	20.789	661.48	-0.10813	11.149	0.086155	vapor
126.50	1.3402	0.12891	7.7572	1.5985	2.6519	91.685	12.475	20.789	662.78	-0.10824	11.178	0.086386	vapor
127.00	1.3402	0.12841	7.7878	1.6047	2.6623	91.767	12.475	20.789	664.09	-0.10834	11.206	0.086617	vapor
127.50	1.3402	0.12790	7.8185	1.6110	2.6727	91.849	12.475	20.789	665.39	-0.10845	11.235	0.086847	vapor
128.00	1.3402	0.12740	7.8491	1.6172	2.6831	91.930	12.475	20.789	666.69	-0.10855	11.264	0.087077	vapor
128.50	1.3402	0.12691	7.8797	1.6235	2.6935	92.011	12.475	20.789	667.98	-0.10865	11.293	0.087307	vapor
129.00	1.3402	0.12642	7.9103	1.6297	2.7039	92.092	12.475	20.789	669.28	-0.10875	11.322	0.087537	vapor
129.50	1.3402	0.12593	7.9409	1.6359	2.7143	92.172	12.475	20.789	670.57	-0.10885	11.351	0.087767	vapor
130.00	1.3402	0.12545	7.9715	1.6422	2.7247	92.253	12.475	20.789	671.86	-0.10895	11.380	0.087996	vapor
130.50	1.3402	0.12497	8.0021	1.6484	2.7351	92.332	12.475	20.789	673.15	-0.10904	11.408	0.088225	vapor
131.00	1.3402	0.12449	8.0327	1.6546	2.7455	92.412	12.475	20.789	674.43	-0.10913	11.437	0.088453	vapor
131.50	1.3402	0.12402	8.0634	1.6609	2.7559	92.491	12.475	20.789	675.71	-0.10923	11.466	0.088682	vapor
132.00	1.3402	0.12355	8.0940	1.6671	2.7663	92.570	12.475	20.789	676.99	-0.10932	11.494	0.088910	vapor
132.50	1.3402	0.12308	8.1246	1.6734	2.7767	92.649	12.475	20.789	678.27	-0.10941	11.523	0.089138	vapor
133.00	1.3402	0.12262	8.1552	1.6796	2.7871	92.727	12.475	20.789	679.54	-0.10950	11.551	0.089365	vapor
133.50	1.3402	0.12216	8.1858	1.6858	2.7975	92.805	12.475	20.788	680.81	-0.10959	11.580	0.089593	vapor
134.00	1.3402	0.12171	8.2164	1.6921	2.8078	92.883	12.475	20.788	682.08	-0.10967	11.609	0.089820	vapor
134.50	1.3402	0.12126	8.2470	1.6983	2.8182	92.960	12.475	20.788	683.35	-0.10976	11.637	0.090047	vapor
135.00	1.3402	0.12081	8.2776	1.7045	2.8286	93.037	12.475	20.788	684.62	-0.10984	11.665	0.090274	vapor
135.50	1.3402	0.12036	8.3082	1.7108	2.8390	93.114	12.475	20.788	685.88	-0.10992	11.694	0.090500	vapor
136.00	1.3402	0.11992	8.3389	1.7170	2.8494	93.191	12.475	20.788	687.14	-0.11001	11.722	0.090726	vapor
136.50	1.3402	0.11948	8.3695	1.7233	2.8598	93.267	12.475	20.788	688.40	-0.11009	11.751	0.090952	vapor
137.00	1.3402	0.11905	8.4001	1.7295	2.8702	93.343	12.475	20.788	689.65	-0.11017	11.779	0.091178	vapor
137.50	1.3402	0.11861	8.4307	1.7357	2.8806	93.419	12.475	20.788	690.91	-0.11025	11.807	0.091404	vapor
138.00	1.3402	0.11819	8.4613	1.7420	2.8910	93.494	12.475	20.788	692.16	-0.11032	11.835	0.091629	vapor
138.50	1.3402	0.11776	8.4919	1.7482	2.9014	93.569	12.475	20.788	693.41	-0.11040	11.864	0.091854	vapor
139.00	1.3402	0.11734	8.5225	1.7544	2.9118	93.644	12.474	20.788	694.65	-0.11047	11.892	0.092079	vapor
139.50	1.3402	0.11692	8.5531	1.7607	2.9222	93.719	12.474	20.788	695.90	-0.11055	11.920	0.092303	vapor
140.00	1.3402	0.11650	8.5838	1.7669	2.9326	93.793	12.474	20.788	697.14	-0.11062	11.948	0.092527	vapor
140.50	1.3402	0.11609	8.6144	1.7732	2.9430	93.867	12.474	20.788	698.38	-0.11069	11.976	0.092752	vapor
141.00	1.3402	0.11567	8.6450	1.7794	2.9534	93.941	12.474	20.788	699.62	-0.11077	12.004	0.092975	vapor
141.50	1.3402	0.11527	8.6756	1.7856	2.9638	94.015	12.474	20.788	700.85	-0.11084	12.032	0.093199	vapor
142.00	1.3402	0.11486	8.7062	1.7919	2.9742	94.088	12.474	20.788	702.09	-0.11090	12.060	0.093422	vapor
142.50	1.3402	0.11446	8.7368	1.7981	2.9845	94.161	12.474	20.788	703.32	-0.11097	12.088	0.093646	vapor
143.00	1.3402	0.11406	8.7674	1.8043	2.9949	94.234	12.474	20.788	704.55	-0.11104	12.116	0.093869	vapor
143.50	1.3402	0.11366	8.7980	1.8106	3.0053	94.306	12.474	20.788	705.78	-0.11111	12.144	0.094091	vapor
144.00	1.3402	0.11327	8.8286	1.8168	3.0157	94.379	12.474	20.788	707.00	-0.11117	12.172	0.094314	vapor
144.50	1.3402	0.11288	8.8593	1.8230	3.0261	94.451	12.474	20.788	708.22	-0.11124	12.200	0.094536	vapor
145.00	1.3402	0.11249	8.8899	1.8293	3.0365	94.523	12.474	20.788	709.44	-0.11130	12.228	0.094758	vapor
145.50	1.3402	0.11210	8.9205	1.8355	3.0469	94.594	12.474	20.788	710.66	-0.11136	12.256	0.094980	vapor
146.00	1.3402	0.11172	8.9511	1.8418	3.0573	94.666	12.474	20.788	711.88	-0.11142	12.283	0.095201	vapor
146.50	1.3402	0.11134	8.9817	1.8480	3.0677	94.737	12.474	20.788	713.09	-0.11149	12.311	0.095423	vapor
147.00	1.3402	0.11096	9.0123	1.8542	3.0781	94.807	12.474	20.788	714.31	-0.11155	12.339	0.095644	vapor
147.50	1.3402	0.11058	9.0429	1.8605	3.0885	94.878	12.474	20.788	715.52	-0.11161	12.367	0.095865	vapor
148.00	1.3402	0.11021	9.0735	1.8667	3.0989	94.948	12.474	20.788	716.72	-0.11166	12.394	0.096086	vapor
148.50	1.3402	0.10984	9.1041	1.8729	3.1093	95.018	12.474	20.788	717.93	-0.11172	12.422	0.096306	vapor
149.00	1.3402	0.10947	9.1347	1.8792	3.1197	95.088	12.474	20.788	719.13	-0.11178	12.450	0.096527	vapor
149.50	1.3402	0.10911	9.1654	1.8854	3.1301	95.158	12.474	20.787	720.34	-0.11183	12.477	0.096747	vapor
150.00	1.3402	0.10874	9.1960	1.8917	3.1405	95.227	12.474	20.787	721.54	-0.11189	12.505	0.096967	vapor
150.50	1.3402	0.10838	9.2266	1.8979	3.1508	95.297	12.474	20.787	722.74	-0.11194	12.532	0.097186	vapor
151.00	1.3402	0.10802	9.2572	1.9041	3.1612	95.366	12.474	20.787	723.93	-0.11200	12.560	0.097406	vapor
151.50	1.3402	0.10767	9.2878	1.9104	3.1716	95.434	12.474	20.787	725.13	-0.11205	12.587	0.097625	vapor
152.00	1.3402	0.10731	9.3184	1.9166	3.1820	95.503	12.474	20.787	726.32	-0.11210	12.615	0.097844	vapor
152.50	1.3402	0.10696	9.3490	1.9228	3.1924	95.571	12.474	20.787	727.51	-0.11215	12.642	0.098063	vapor
153.00	1.3402	0.10661	9.3796	1.9291	3.2028	95.639	12.474	20.787	728.70	-0.11220	12.670	0.098281	vapor
153.50	1.3402	0.10627	9.4102	1.9353	3.2132	95.707	12.474	20.787	729.88	-0.11225	12.697	0.098500	vapor
154.00	1.3402	0.10592	9.4409	1.9415	3.2236	95.774	12.474	20.787	731.07	-0.11230	12.724	0.098718	vapor
154.50	1.3402	0.10558	9.4715	1.9478	3.2340	95.842	12.474	20.787	732.25	-0.11235	12.752	0.098936	vapor
155.00	1.3402	0.10524	9.5021	1.9540	3.2444	95.909	12.474	20.787	733.43	-0.11240	12.779	0.099154	vapor
155.50	1.3402	0.10490	9.5327	1.9603	3.2548	95.976	12.474	20.787	734.61	-0.11245	12.806	0.099371	vapor
156.00	1.3402	0.10457	9.5633	1.9665	3.2652	96.043	12.474	20.787	735.79	-0.11249	12.834	0.099589	vapor
156.50	1.3402	0.10423	9.5939	1.9727	3.2756	96.109	12.474	20.787	736.96	-0.11254	12.861	0.099806	vapor
157.00	1.3402	0.10390	9.6245	1.9790	3.2860	96.176	12.474	20.787	738.13	-0.11258	12.888	0.10002	vapor
157.50	1.3402	0.10357	9.6551	1.9852	3.2964	96.242	12.474	20.787	739.31	-0.11263	12.915	0.10024	vapor
158.00	1.3402	0.10324	9.6857	1.9914	3.3068	96.307	12.474	20.787	740.48	-0.11267	12.942	0.10046	vapor
158.50	1.3402	0.10292	9.7164	1.9977	3.3171	96.373	12.474	20.787	741.64	-0.11271	12.970	0.10067	vapor
159.00	1.3402	0.10260	9.7470	2.0039	3.3275	96.439	12.474	20.787	742.81	-0.11276	12.997	0.10089	vapor
159.50	1.3402	0.10227	9.7776	2.0102	3.3379	96.504	12.474	20.787	743.97	-0.11280	13.024	0.10110	vapor
160.00	1.3402	0.10196	9.8082	2.0164	3.3483	96.569	12.474	20.787	745.13	-0.11284	13.051	0.10132	vapor
160.50	1.3402	0.10164	9.8388	2.0226	3.3587	96.634	12.474	20.787	746.30	-0.11288	13.078	0.10154	vapor
161.00	1.3402	0.10132	9.8694	2.0289	3.3691	96.698	12.474	20.787	747.45	-0.11292	13.105	0.10175	vapor
161.50	1.3402	0.10101	9.9000	2.0351	3.3795	96.763	12.474	20.787	748.61	-0.11296	13.132	0.10197	vapor
162.00	1.3402	0.10070	9.9306	2.0413	3.3899	96.827	12.474	20.787	749.77	-0.11300	13.159	0.10218	vapor
162.50	1.3402	0.10039	9.9612	2.0476	3.4003	96.891	12.474	20.787	750.92	-0.11304	13.186	0.10240	vapor
163.00	1.3402	0.10008	9.9918	2.0538	3.4107	96.955	12.474	20.787	752.07	-0.11307	13.213	0.10261	vapor
163.50	1.3402	0.099776	10.022	2.0600	3.4211	97.019	12.474	20.787	753.22	-0.11311	13.240	0.10283	vapor
164.00	1.3402	0.099472	10.053	2.0663	3.4315	97.082	12.474	20.787	754.37	-0.11315	13.266	0.10304	vapor
164.50	1.3402	0.099170	10.084	2.0725	3.4419	97.146	12.474	20.787	755.51	-0.11318	13.293	0.10325	vapor
165.00	1.3402	0.098870	10.114	2.0788	3.4523	97.209	12.474	20.787	756.66	-0.11322	13.320	0.10347	vapor
165.50	1.3402	0.098572	10.145	2.0850	3.4627	97.272	12.474	20.787	757.80	-0.11325	13.347	0.10368	vapor
166.00	1.3402	0.098275	10.176	2.0912	3.4730	97.334	12.474	20.787	758.94	-0.11329	13.374	0.10390	vapor
166.50	1.3402	0.097980	10.206	2.0975	3.4834	97.397	12.474	20.787	760.08	-0.11332	13.400	0.10411	vapor
167.00	1.3402	0.097687	10.237	2.1037	3.4938	97.459	12.474	20.787	761.22	-0.11335	13.427	0.10432	vapor
167.50	1.3402	0.097396	10.267	2.1099	3.5042	97.521	12.474	20.787	762.35	-0.11339	13.454	0.10453	vapor
168.00	1.3402	0.097107	10.298	2.1162	3.5146	97.583	12.474	20.787	763.49	-0.11342	13.480	0.10475	vapor
168.50	1.3402	0.096819	10.329	2.1224	3.5250	97.645	12.474	20.787	764.62	-0.11345	13.507	0.10496	vapor
169.00	1.3402	0.096533	10.359	2.1286	3.5354	97.707	12.474	20.787	765.75	-0.11348	13.534	0.10517	vapor
169.50	1.3402	0.096248	10.390	2.1349	3.5458	97.768	12.474	20.787	766.88	-0.11351	13.560	0.10538	vapor
170.00	1.3402	0.095966	10.420	2.1411	3.5562	97.829	12.474	20.787	768.01	-0.11354	13.587	0.10560	vapor
170.50	1.3402	0.095685	10.451	2.1474	3.5666	97.890	12.474	20.787	769.13	-0.11357	13.614	0.10581	vapor
171.00	1.3402	0.095405	10.482	2.1536	3.5770	97.951	12.474	20.787	770.26	-0.11360	13.640	0.10602	vapor
171.50	1.3402	0.095127	10.512	2.1598	3.5874	98.012	12.474	20.787	771.38	-0.11363	13.667	0.10623	vapor
172.00	1.3402	0.094851	10.543	2.1661	3.5978	98.072	12.474	20.787	772.50	-0.11366	13.693	0.10644	vapor
172.50	1.3402	0.094577	10.573	2.1723	3.6082	98.133	12.474	20.787	773.62	-0.11368	13.720	0.10665	vapor
173.00	1.3402	0.094304	10.604	2.1785	3.6186	98.193	12.474	20.787	774.74	-0.11371	13.746	0.10687	vapor
173.50	1.3402	0.094032	10.635	2.1848	3.6289	98.253	12.474	20.787	775.85	-0.11374	13.773	0.10708	vapor
174.00	1.3402	0.093762	10.665	2.1910	3.6393	98.313	12.474	20.787	776.97	-0.11376	13.799	0.10729	vapor
174.50	1.3402	0.093494	10.696	2.1972	3.6497	98.372	12.474	20.787	778.08	-0.11379	13.825	0.10750	vapor
175.00	1.3402	0.093227	10.726	2.2035	3.6601	98.432	12.474	20.787	779.19	-0.11382	13.852	0.10771	vapor
175.50	1.3402	0.092962	10.757	2.2097	3.6705	98.491	12.474	20.787	780.30	-0.11384	13.878	0.10792	vapor
176.00	1.3402	0.092698	10.788	2.2160	3.6809	98.550	12.474	20.787	781.41	-0.11387	13.904	0.10813	vapor
176.50	1.3402	0.092436	10.818	2.2222	3.6913	98.609	12.474	20.787	782.52	-0.11389	13.931	0.10834	vapor
177.00	1.3402	0.092175	10.849	2.2284	3.7017	98.668	12.474	20.786	783.62	-0.11391	13.957	0.10855	vapor
177.50	1.3402	0.091916	10.880	2.2347	3.7121	98.727	12.474	20.786	784.73	-0.11394	13.983	0.10876	vapor
178.00	1.3402	0.091658	10.910	2.2409	3.7225	98.785	12.474	20.786	785.83	-0.11396	14.010	0.10897	vapor
178.50	1.3402	0.091401	10.941	2.2471	3.7329	98.843	12.474	20.786	786.93	-0.11398	14.036	0.10917	vapor
179.00	1.3402	0.091146	10.971	2.2534	3.7433	98.901	12.474	20.786	788.03	-0.11400	14.062	0.10938	vapor
179.50	1.3402	0.090893	11.002	2.2596	3.7537	98.959	12.474	20.786	789.12	-0.11403	14.088	0.10959	vapor
180.00	1.3402	0.090641	11.033	2.2658	3.7641	99.017	12.474	20.786	790.22	-0.11405	14.114	0.10980	vapor
180.50	1.3402	0.090390	11.063	2.2721	3.7745	99.075	12.474	20.786	791.31	-0.11407	14.140	0.11001	vapor
181.00	1.3402	0.090140	11.094	2.2783	3.7848	99.132	12.474	20.786	792.41	-0.11409	14.167	0.11022	vapor
181.50	1.3402	0.089892	11.124	2.2846	3.7952	99.190	12.474	20.786	793.50	-0.11411	14.193	0.11043	vapor
182.00	1.3402	0.089646	11.155	2.2908	3.8056	99.247	12.474	20.786	794.59	-0.11413	14.219	0.11063	vapor
182.50	1.3402	0.089400	11.186	2.2970	3.8160	99.304	12.473	20.786	795.68	-0.11415	14.245	0.11084	vapor
183.00	1.3402	0.089156	11.216	2.3033	3.8264	99.361	12.473	20.786	796.76	-0.11417	14.271	0.11105	vapor
183.50	1.3402	0.088914	11.247	2.3095	3.8368	99.418	12.473	20.786	797.85	-0.11418	14.297	0.11126	vapor
184.00	1.3402	0.088672	11.277	2.3157	3.8472	99.474	12.473	20.786	798.93	-0.11420	14.323	0.11146	vapor
184.50	1.3402	0.088432	11.308	2.3220	3.8576	99.531	12.473	20.786	800.01	-0.11422	14.349	0.11167	vapor
185.00	1.3402	0.088194	11.339	2.3282	3.8680	99.587	12.473	20.786	801.09	-0.11424	14.375	0.11188	vapor
185.50	1.3402	0.087956	11.369	2.3345	3.8784	99.643	12.473	20.786	802.17	-0.11426	14.401	0.11208	vapor
186.00	1.3402	0.087720	11.400	2.3407	3.8888	99.699	12.473	20.786	803.25	-0.11427	14.427	0.11229	vapor
186.50	1.3402	0.087485	11.431	2.3469	3.8992	99.755	12.473	20.786	804.33	-0.11429	14.453	0.11250	vapor
187.00	1.3402	0.087251	11.461	2.3532	3.9096	99.810	12.473	20.786	805.40	-0.11431	14.479	0.11270	vapor
187.50	1.3402	0.087019	11.492	2.3594	3.9200	99.866	12.473	20.786	806.48	-0.11432	14.504	0.11291	vapor
188.00	1.3402	0.086788	11.522	2.3656	3.9304	99.921	12.473	20.786	807.55	-0.11434	14.530	0.11311	vapor
188.50	1.3402	0.086558	11.553	2.3719	3.9407	99.976	12.473	20.786	808.62	-0.11435	14.556	0.11332	vapor
189.00	1.3402	0.086329	11.584	2.3781	3.9511	100.03	12.473	20.786	809.69	-0.11437	14.582	0.11353	vapor
189.50	1.3402	0.086102	11.614	2.3843	3.9615	100.09	12.473	20.786	810.76	-0.11438	14.608	0.11373	vapor
190.00	1.3402	0.085875	11.645	2.3906	3.9719	100.14	12.473	20.786	811.82	-0.11440	14.633	0.11394	vapor
190.50	1.3402	0.085650	11.675	2.3968	3.9823	100.20	12.473	20.786	812.89	-0.11441	14.659	0.11414	vapor
191.00	1.3402	0.085426	11.706	2.4030	3.9927	100.25	12.473	20.786	813.95	-0.11442	14.685	0.11435	vapor
191.50	1.3402	0.085203	11.737	2.4093	4.0031	100.30	12.473	20.786	815.02	-0.11444	14.711	0.11455	vapor
192.00	1.3402	0.084982	11.767	2.4155	4.0135	100.36	12.473	20.786	816.08	-0.11445	14.736	0.11476	vapor
192.50	1.3402	0.084761	11.798	2.4218	4.0239	100.41	12.473	20.786	817.14	-0.11446	14.762	0.11496	vapor
193.00	1.3402	0.084542	11.828	2.4280	4.0343	100.47	12.473	20.786	818.19	-0.11447	14.788	0.11517	vapor
193.50	1.3402	0.084324	11.859	2.4342	4.0447	100.52	12.473	20.786	819.25	-0.11449	14.813	0.11537	vapor
194.00	1.3402	0.084107	11.890	2.4405	4.0551	100.57	12.473	20.786	820.31	-0.11450	14.839	0.11557	vapor
194.50	1.3402	0.083891	11.920	2.4467	4.0655	100.63	12.473	20.786	821.36	-0.11451	14.865	0.11578	vapor
195.00	1.3402	0.083676	11.951	2.4529	4.0759	100.68	12.473	20.786	822.41	-0.11452	14.890	0.11598	vapor
195.50	1.3402	0.083462	11.981	2.4592	4.0862	100.73	12.473	20.786	823.47	-0.11453	14.916	0.11619	vapor
196.00	1.3402	0.083249	12.012	2.4654	4.0966	100.79	12.473	20.786	824.52	-0.11454	14.941	0.11639	vapor
196.50	1.3402	0.083038	12.043	2.4716	4.1070	100.84	12.473	20.786	825.56	-0.11455	14.967	0.11659	vapor
197.00	1.3402	0.082827	12.073	2.4779	4.1174	100.89	12.473	20.786	826.61	-0.11456	14.992	0.11679	vapor
197.50	1.3402	0.082618	12.104	2.4841	4.1278	100.95	12.473	20.786	827.66	-0.11457	15.018	0.11700	vapor
198.00	1.3402	0.082409	12.135	2.4904	4.1382	101.00	12.473	20.786	828.70	-0.11458	15.043	0.11720	vapor
198.50	1.3402	0.082202	12.165	2.4966	4.1486	101.05	12.473	20.786	829.75	-0.11459	15.069	0.11740	vapor
199.00	1.3402	0.081996	12.196	2.5028	4.1590	101.10	12.473	20.786	830.79	-0.11460	15.094	0.11761	vapor
199.50	1.3402	0.081790	12.226	2.5091	4.1694	101.16	12.473	20.786	831.83	-0.11461	15.120	0.11781	vapor
200.00	1.3402	0.081586	12.257	2.5153	4.1798	101.21	12.473	20.786	832.87	-0.11462	15.145	0.11801	vapor
200.50	1.3402	0.081383	12.288	2.5215	4.1902	101.26	12.473	20.786	833.91	-0.11463	15.170	0.11821	vapor
201.00	1.3402	0.081181	12.318	2.5278	4.2006	101.31	12.473	20.786	834.94	-0.11463	15.196	0.11841	vapor
201.50	1.3402	0.080979	12.349	2.5340	4.2110	101.36	12.473	20.786	835.98	-0.11464	15.221	0.11862	vapor
202.00	1.3402	0.080779	12.379	2.5402	4.2214	101.41	12.473	20.786	837.01	-0.11465	15.246	0.11882	vapor
202.50	1.3402	0.080580	12.410	2.5465	4.2318	101.47	12.473	20.786	838.05	-0.11466	15.272	0.11902	vapor
203.00	1.3402	0.080382	12.441	2.5527	4.2421	101.52	12.473	20.786	839.08	-0.11466	15.297	0.11922	vapor
203.50	1.3402	0.080184	12.471	2.5590	4.2525	101.57	12.473	20.786	840.11	-0.11467	15.322	0.11942	vapor
204.00	1.3402	0.079988	12.502	2.5652	4.2629	101.62	12.473	20.786	841.14	-0.11468	15.348	0.11962	vapor
204.50	1.3402	0.079793	12.532	2.5714	4.2733	101.67	12.473	20.786	842.17	-0.11468	15.373	0.11982	vapor
205.00	1.3402	0.079598	12.563	2.5777	4.2837	101.72	12.473	20.786	843.19	-0.11469	15.398	0.12003	vapor
205.50	1.3402	0.079405	12.594	2.5839	4.2941	101.77	12.473	20.786	844.22	-0.11470	15.423	0.12023	vapor
206.00	1.3402	0.079212	12.624	2.5901	4.3045	101.82	12.473	20.786	845.24	-0.11470	15.448	0.12043	vapor
206.50	1.3402	0.079021	12.655	2.5964	4.3149	101.87	12.473	20.786	846.27	-0.11471	15.474	0.12063	vapor
207.00	1.3402	0.078830	12.686	2.6026	4.3253	101.92	12.473	20.786	847.29	-0.11471	15.499	0.12083	vapor
207.50	1.3402	0.078640	12.716	2.6088	4.3357	101.97	12.473	20.786	848.31	-0.11472	15.524	0.12103	vapor
208.00	1.3402	0.078451	12.747	2.6151	4.3461	102.02	12.473	20.786	849.33	-0.11472	15.549	0.12123	vapor
208.50	1.3402	0.078263	12.777	2.6213	4.3565	102.07	12.473	20.786	850.35	-0.11473	15.574	0.12143	vapor
209.00	1.3402	0.078076	12.808	2.6276	4.3669	102.12	12.473	20.786	851.36	-0.11473	15.599	0.12163	vapor
209.50	1.3402	0.077890	12.839	2.6338	4.3773	102.17	12.473	20.786	852.38	-0.11474	15.624	0.12183	vapor
210.00	1.3402	0.077705	12.869	2.6400	4.3876	102.22	12.473	20.786	853.39	-0.11474	15.649	0.12203	vapor
210.50	1.3402	0.077521	12.900	2.6463	4.3980	102.27	12.473	20.786	854.41	-0.11474	15.674	0.12222	vapor
211.00	1.3402	0.077337	12.930	2.6525	4.4084	102.32	12.473	20.786	855.42	-0.11475	15.699	0.12242	vapor
211.50	1.3402	0.077154	12.961	2.6587	4.4188	102.37	12.473	20.786	856.43	-0.11475	15.724	0.12262	vapor
212.00	1.3402	0.076973	12.992	2.6650	4.4292	102.42	12.473	20.786	857.44	-0.11475	15.749	0.12282	vapor
212.50	1.3402	0.076792	13.022	2.6712	4.4396	102.47	12.473	20.786	858.45	-0.11476	15.774	0.12302	vapor
213.00	1.3402	0.076612	13.053	2.6774	4.4500	102.52	12.473	20.786	859.46	-0.11476	15.799	0.12322	vapor
213.50	1.3402	0.076432	13.083	2.6837	4.4604	102.57	12.473	20.786	860.46	-0.11476	15.824	0.12342	vapor
214.00	1.3402	0.076254	13.114	2.6899	4.4708	102.61	12.473	20.786	861.47	-0.11476	15.849	0.12362	vapor
214.50	1.3402	0.076076	13.145	2.6962	4.4812	102.66	12.473	20.786	862.47	-0.11477	15.874	0.12381	vapor
215.00	1.3402	0.075900	13.175	2.7024	4.4916	102.71	12.473	20.786	863.47	-0.11477	15.899	0.12401	vapor
215.50	1.3402	0.075724	13.206	2.7086	4.5020	102.76	12.473	20.786	864.48	-0.11477	15.924	0.12421	vapor
216.00	1.3402	0.075549	13.236	2.7149	4.5124	102.81	12.473	20.786	865.48	-0.11477	15.949	0.12441	vapor
216.50	1.3402	0.075374	13.267	2.7211	4.5228	102.86	12.473	20.786	866.48	-0.11477	15.974	0.12461	vapor
