Temperature (K)	Pressure (atm)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/atm)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
217.00	1.4763	0.082830	12.073	2.7274	4.5333	102.10	12.473	20.786	867.55	-0.11477	15.999	0.12481	vapor
217.50	1.4763	0.082639	12.101	2.7336	4.5437	102.15	12.473	20.786	868.54	-0.11477	16.024	0.12501	vapor
218.00	1.4763	0.082450	12.129	2.7398	4.5541	102.19	12.473	20.786	869.54	-0.11477	16.049	0.12521	vapor
218.50	1.4763	0.082262	12.156	2.7461	4.5645	102.24	12.473	20.786	870.53	-0.11478	16.074	0.12541	vapor
219.00	1.4763	0.082074	12.184	2.7523	4.5749	102.29	12.473	20.786	871.53	-0.11478	16.099	0.12560	vapor
219.50	1.4763	0.081887	12.212	2.7585	4.5853	102.34	12.473	20.786	872.52	-0.11478	16.123	0.12580	vapor
220.00	1.4763	0.081701	12.240	2.7648	4.5957	102.38	12.473	20.786	873.51	-0.11478	16.148	0.12600	vapor
220.50	1.4763	0.081516	12.267	2.7710	4.6061	102.43	12.473	20.786	874.50	-0.11478	16.173	0.12619	vapor
221.00	1.4763	0.081332	12.295	2.7772	4.6165	102.48	12.473	20.786	875.49	-0.11478	16.197	0.12639	vapor
221.50	1.4763	0.081149	12.323	2.7835	4.6269	102.53	12.473	20.786	876.48	-0.11478	16.222	0.12659	vapor
222.00	1.4763	0.080966	12.351	2.7897	4.6373	102.57	12.473	20.786	877.46	-0.11478	16.247	0.12678	vapor
222.50	1.4763	0.080784	12.379	2.7959	4.6476	102.62	12.473	20.786	878.45	-0.11478	16.271	0.12698	vapor
223.00	1.4763	0.080603	12.406	2.8022	4.6580	102.67	12.473	20.786	879.43	-0.11477	16.296	0.12717	vapor
223.50	1.4763	0.080423	12.434	2.8084	4.6684	102.71	12.473	20.786	880.42	-0.11477	16.321	0.12737	vapor
224.00	1.4763	0.080244	12.462	2.8147	4.6788	102.76	12.473	20.786	881.40	-0.11477	16.345	0.12757	vapor
224.50	1.4763	0.080065	12.490	2.8209	4.6892	102.81	12.473	20.786	882.38	-0.11477	16.370	0.12776	vapor
225.00	1.4763	0.079888	12.518	2.8271	4.6996	102.85	12.473	20.786	883.36	-0.11477	16.394	0.12796	vapor
225.50	1.4763	0.079711	12.545	2.8334	4.7100	102.90	12.473	20.786	884.34	-0.11477	16.419	0.12815	vapor
226.00	1.4763	0.079534	12.573	2.8396	4.7204	102.94	12.473	20.786	885.32	-0.11477	16.444	0.12835	vapor
226.50	1.4763	0.079359	12.601	2.8458	4.7308	102.99	12.473	20.786	886.29	-0.11477	16.468	0.12854	vapor
227.00	1.4763	0.079184	12.629	2.8521	4.7412	103.04	12.473	20.786	887.27	-0.11476	16.493	0.12874	vapor
227.50	1.4763	0.079011	12.657	2.8583	4.7516	103.08	12.473	20.786	888.24	-0.11476	16.517	0.12893	vapor
228.00	1.4763	0.078838	12.684	2.8645	4.7620	103.13	12.473	20.786	889.22	-0.11476	16.542	0.12913	vapor
228.50	1.4763	0.078665	12.712	2.8708	4.7724	103.17	12.473	20.786	890.19	-0.11476	16.566	0.12932	vapor
229.00	1.4763	0.078494	12.740	2.8770	4.7828	103.22	12.473	20.786	891.16	-0.11475	16.591	0.12952	vapor
229.50	1.4763	0.078323	12.768	2.8833	4.7931	103.26	12.473	20.786	892.13	-0.11475	16.615	0.12971	vapor
230.00	1.4763	0.078153	12.795	2.8895	4.8035	103.31	12.473	20.786	893.10	-0.11475	16.639	0.12990	vapor
230.50	1.4763	0.077983	12.823	2.8957	4.8139	103.35	12.473	20.786	894.07	-0.11475	16.664	0.13010	vapor
231.00	1.4763	0.077815	12.851	2.9020	4.8243	103.40	12.473	20.786	895.04	-0.11474	16.688	0.13029	vapor
231.50	1.4763	0.077647	12.879	2.9082	4.8347	103.44	12.473	20.786	896.00	-0.11474	16.713	0.13049	vapor
232.00	1.4763	0.077480	12.907	2.9144	4.8451	103.49	12.473	20.786	896.97	-0.11474	16.737	0.13068	vapor
232.50	1.4763	0.077313	12.934	2.9207	4.8555	103.53	12.473	20.786	897.93	-0.11473	16.761	0.13087	vapor
233.00	1.4763	0.077147	12.962	2.9269	4.8659	103.58	12.473	20.786	898.90	-0.11473	16.786	0.13107	vapor
233.50	1.4763	0.076982	12.990	2.9331	4.8763	103.62	12.473	20.786	899.86	-0.11472	16.810	0.13126	vapor
234.00	1.4763	0.076818	13.018	2.9394	4.8867	103.67	12.473	20.786	900.82	-0.11472	16.834	0.13145	vapor
234.50	1.4763	0.076654	13.046	2.9456	4.8971	103.71	12.473	20.786	901.78	-0.11472	16.859	0.13165	vapor
235.00	1.4763	0.076492	13.073	2.9519	4.9075	103.76	12.473	20.786	902.74	-0.11471	16.883	0.13184	vapor
235.50	1.4763	0.076329	13.101	2.9581	4.9179	103.80	12.473	20.786	903.70	-0.11471	16.907	0.13203	vapor
236.00	1.4763	0.076168	13.129	2.9643	4.9283	103.84	12.473	20.786	904.65	-0.11470	16.932	0.13222	vapor
236.50	1.4763	0.076007	13.157	2.9706	4.9386	103.89	12.473	20.786	905.61	-0.11470	16.956	0.13242	vapor
237.00	1.4763	0.075847	13.184	2.9768	4.9490	103.93	12.473	20.786	906.56	-0.11469	16.980	0.13261	vapor
237.50	1.4763	0.075687	13.212	2.9830	4.9594	103.98	12.473	20.786	907.52	-0.11469	17.004	0.13280	vapor
238.00	1.4763	0.075528	13.240	2.9893	4.9698	104.02	12.473	20.786	908.47	-0.11469	17.028	0.13299	vapor
238.50	1.4763	0.075370	13.268	2.9955	4.9802	104.06	12.473	20.786	909.42	-0.11468	17.053	0.13319	vapor
239.00	1.4763	0.075213	13.296	3.0017	4.9906	104.11	12.473	20.786	910.37	-0.11467	17.077	0.13338	vapor
239.50	1.4763	0.075056	13.323	3.0080	5.0010	104.15	12.473	20.786	911.32	-0.11467	17.101	0.13357	vapor
240.00	1.4763	0.074900	13.351	3.0142	5.0114	104.19	12.473	20.786	912.27	-0.11466	17.125	0.13376	vapor
240.50	1.4763	0.074744	13.379	3.0204	5.0218	104.24	12.473	20.786	913.22	-0.11466	17.149	0.13395	vapor
241.00	1.4763	0.074589	13.407	3.0267	5.0322	104.28	12.473	20.786	914.17	-0.11465	17.173	0.13415	vapor
241.50	1.4763	0.074435	13.435	3.0329	5.0426	104.32	12.473	20.786	915.11	-0.11465	17.197	0.13434	vapor
242.00	1.4763	0.074281	13.462	3.0392	5.0530	104.37	12.473	20.786	916.06	-0.11464	17.222	0.13453	vapor
242.50	1.4763	0.074128	13.490	3.0454	5.0634	104.41	12.473	20.786	917.00	-0.11464	17.246	0.13472	vapor
243.00	1.4763	0.073976	13.518	3.0516	5.0738	104.45	12.473	20.786	917.95	-0.11463	17.270	0.13491	vapor
243.50	1.4763	0.073824	13.546	3.0579	5.0841	104.49	12.473	20.786	918.89	-0.11462	17.294	0.13510	vapor
244.00	1.4763	0.073673	13.574	3.0641	5.0945	104.54	12.473	20.786	919.83	-0.11462	17.318	0.13529	vapor
244.50	1.4763	0.073522	13.601	3.0703	5.1049	104.58	12.473	20.786	920.77	-0.11461	17.342	0.13548	vapor
245.00	1.4763	0.073372	13.629	3.0766	5.1153	104.62	12.473	20.786	921.71	-0.11460	17.366	0.13567	vapor
245.50	1.4763	0.073223	13.657	3.0828	5.1257	104.66	12.473	20.786	922.65	-0.11460	17.390	0.13586	vapor
246.00	1.4763	0.073074	13.685	3.0890	5.1361	104.71	12.473	20.786	923.59	-0.11459	17.414	0.13605	vapor
246.50	1.4763	0.072926	13.712	3.0953	5.1465	104.75	12.473	20.786	924.52	-0.11459	17.438	0.13625	vapor
247.00	1.4763	0.072779	13.740	3.1015	5.1569	104.79	12.473	20.786	925.46	-0.11458	17.462	0.13644	vapor
247.50	1.4763	0.072632	13.768	3.1078	5.1673	104.83	12.473	20.786	926.39	-0.11457	17.486	0.13663	vapor
248.00	1.4763	0.072486	13.796	3.1140	5.1777	104.87	12.473	20.786	927.33	-0.11456	17.510	0.13682	vapor
248.50	1.4763	0.072340	13.824	3.1202	5.1881	104.92	12.473	20.786	928.26	-0.11456	17.533	0.13701	vapor
249.00	1.4763	0.072195	13.851	3.1265	5.1985	104.96	12.473	20.786	929.19	-0.11455	17.557	0.13720	vapor
249.50	1.4763	0.072050	13.879	3.1327	5.2089	105.00	12.473	20.786	930.12	-0.11454	17.581	0.13738	vapor
250.00	1.4763	0.071906	13.907	3.1389	5.2193	105.04	12.473	20.786	931.05	-0.11454	17.605	0.13757	vapor
250.50	1.4763	0.071763	13.935	3.1452	5.2296	105.08	12.473	20.786	931.98	-0.11453	17.629	0.13776	vapor
251.00	1.4763	0.071620	13.963	3.1514	5.2400	105.12	12.473	20.786	932.91	-0.11452	17.653	0.13795	vapor
251.50	1.4763	0.071478	13.990	3.1576	5.2504	105.17	12.473	20.786	933.83	-0.11451	17.677	0.13814	vapor
252.00	1.4763	0.071336	14.018	3.1639	5.2608	105.21	12.473	20.786	934.76	-0.11450	17.700	0.13833	vapor
252.50	1.4763	0.071195	14.046	3.1701	5.2712	105.25	12.473	20.786	935.69	-0.11450	17.724	0.13852	vapor
253.00	1.4763	0.071054	14.074	3.1763	5.2816	105.29	12.473	20.785	936.61	-0.11449	17.748	0.13871	vapor
253.50	1.4763	0.070914	14.101	3.1826	5.2920	105.33	12.473	20.785	937.53	-0.11448	17.772	0.13890	vapor
254.00	1.4763	0.070775	14.129	3.1888	5.3024	105.37	12.473	20.785	938.46	-0.11447	17.796	0.13909	vapor
254.50	1.4763	0.070636	14.157	3.1951	5.3128	105.41	12.473	20.785	939.38	-0.11446	17.819	0.13928	vapor
255.00	1.4763	0.070498	14.185	3.2013	5.3232	105.45	12.473	20.785	940.30	-0.11446	17.843	0.13946	vapor
255.50	1.4763	0.070360	14.213	3.2075	5.3336	105.49	12.473	20.785	941.22	-0.11445	17.867	0.13965	vapor
256.00	1.4763	0.070223	14.240	3.2138	5.3440	105.53	12.473	20.785	942.14	-0.11444	17.891	0.13984	vapor
256.50	1.4763	0.070086	14.268	3.2200	5.3544	105.58	12.473	20.785	943.06	-0.11443	17.914	0.14003	vapor
257.00	1.4763	0.069950	14.296	3.2262	5.3648	105.62	12.473	20.785	943.97	-0.11442	17.938	0.14022	vapor
257.50	1.4763	0.069814	14.324	3.2325	5.3751	105.66	12.473	20.785	944.89	-0.11441	17.962	0.14040	vapor
258.00	1.4763	0.069679	14.352	3.2387	5.3855	105.70	12.473	20.785	945.80	-0.11440	17.985	0.14059	vapor
258.50	1.4763	0.069544	14.379	3.2449	5.3959	105.74	12.473	20.785	946.72	-0.11440	18.009	0.14078	vapor
259.00	1.4763	0.069410	14.407	3.2512	5.4063	105.78	12.473	20.785	947.63	-0.11439	18.033	0.14097	vapor
259.50	1.4763	0.069276	14.435	3.2574	5.4167	105.82	12.473	20.785	948.54	-0.11438	18.056	0.14115	vapor
260.00	1.4763	0.069143	14.463	3.2637	5.4271	105.86	12.473	20.785	949.46	-0.11437	18.080	0.14134	vapor
260.50	1.4763	0.069011	14.491	3.2699	5.4375	105.90	12.473	20.785	950.37	-0.11436	18.104	0.14153	vapor
261.00	1.4763	0.068879	14.518	3.2761	5.4479	105.94	12.473	20.785	951.28	-0.11435	18.127	0.14172	vapor
261.50	1.4763	0.068747	14.546	3.2824	5.4583	105.98	12.473	20.785	952.19	-0.11434	18.151	0.14190	vapor
262.00	1.4763	0.068616	14.574	3.2886	5.4687	106.02	12.473	20.785	953.10	-0.11433	18.174	0.14209	vapor
262.50	1.4763	0.068485	14.602	3.2948	5.4791	106.06	12.473	20.785	954.00	-0.11432	18.198	0.14228	vapor
263.00	1.4763	0.068355	14.629	3.3011	5.4895	106.10	12.473	20.785	954.91	-0.11431	18.221	0.14246	vapor
263.50	1.4763	0.068226	14.657	3.3073	5.4999	106.13	12.473	20.785	955.82	-0.11430	18.245	0.14265	vapor
264.00	1.4763	0.068097	14.685	3.3135	5.5103	106.17	12.473	20.785	956.72	-0.11429	18.268	0.14284	vapor
264.50	1.4763	0.067968	14.713	3.3198	5.5206	106.21	12.473	20.785	957.62	-0.11428	18.292	0.14302	vapor
265.00	1.4763	0.067840	14.741	3.3260	5.5310	106.25	12.473	20.785	958.53	-0.11427	18.315	0.14321	vapor
265.50	1.4763	0.067712	14.768	3.3322	5.5414	106.29	12.473	20.785	959.43	-0.11426	18.339	0.14340	vapor
266.00	1.4763	0.067585	14.796	3.3385	5.5518	106.33	12.473	20.785	960.33	-0.11425	18.362	0.14358	vapor
266.50	1.4763	0.067458	14.824	3.3447	5.5622	106.37	12.473	20.785	961.23	-0.11424	18.386	0.14377	vapor
267.00	1.4763	0.067332	14.852	3.3510	5.5726	106.41	12.473	20.785	962.13	-0.11423	18.409	0.14395	vapor
267.50	1.4763	0.067206	14.880	3.3572	5.5830	106.45	12.473	20.785	963.03	-0.11422	18.433	0.14414	vapor
268.00	1.4763	0.067081	14.907	3.3634	5.5934	106.49	12.473	20.785	963.93	-0.11421	18.456	0.14433	vapor
268.50	1.4763	0.066956	14.935	3.3697	5.6038	106.53	12.473	20.785	964.83	-0.11420	18.480	0.14451	vapor
269.00	1.4763	0.066832	14.963	3.3759	5.6142	106.56	12.473	20.785	965.72	-0.11419	18.503	0.14470	vapor
269.50	1.4763	0.066708	14.991	3.3821	5.6246	106.60	12.473	20.785	966.62	-0.11418	18.526	0.14488	vapor
270.00	1.4763	0.066585	15.018	3.3884	5.6350	106.64	12.473	20.785	967.51	-0.11417	18.550	0.14507	vapor
270.50	1.4763	0.066462	15.046	3.3946	5.6454	106.68	12.473	20.785	968.41	-0.11416	18.573	0.14525	vapor
271.00	1.4763	0.066339	15.074	3.4008	5.6557	106.72	12.473	20.785	969.30	-0.11415	18.596	0.14544	vapor
271.50	1.4763	0.066217	15.102	3.4071	5.6661	106.76	12.473	20.785	970.19	-0.11414	18.620	0.14562	vapor
272.00	1.4763	0.066095	15.130	3.4133	5.6765	106.79	12.473	20.785	971.08	-0.11413	18.643	0.14581	vapor
272.50	1.4763	0.065974	15.157	3.4196	5.6869	106.83	12.473	20.785	971.97	-0.11412	18.666	0.14599	vapor
273.00	1.4763	0.065854	15.185	3.4258	5.6973	106.87	12.473	20.785	972.86	-0.11411	18.690	0.14618	vapor
273.50	1.4763	0.065733	15.213	3.4320	5.7077	106.91	12.473	20.785	973.75	-0.11410	18.713	0.14636	vapor
274.00	1.4763	0.065613	15.241	3.4383	5.7181	106.95	12.473	20.785	974.64	-0.11409	18.736	0.14655	vapor
274.50	1.4763	0.065494	15.269	3.4445	5.7285	106.98	12.473	20.785	975.53	-0.11407	18.760	0.14673	vapor
275.00	1.4763	0.065375	15.296	3.4507	5.7389	107.02	12.473	20.785	976.42	-0.11406	18.783	0.14692	vapor
275.50	1.4763	0.065256	15.324	3.4570	5.7493	107.06	12.473	20.785	977.30	-0.11405	18.806	0.14710	vapor
276.00	1.4763	0.065138	15.352	3.4632	5.7597	107.10	12.473	20.785	978.19	-0.11404	18.829	0.14728	vapor
276.50	1.4763	0.065021	15.380	3.4694	5.7701	107.14	12.473	20.785	979.07	-0.11403	18.852	0.14747	vapor
277.00	1.4763	0.064903	15.408	3.4757	5.7805	107.17	12.473	20.785	979.95	-0.11402	18.876	0.14765	vapor
277.50	1.4763	0.064787	15.435	3.4819	5.7909	107.21	12.473	20.785	980.84	-0.11401	18.899	0.14784	vapor
278.00	1.4763	0.064670	15.463	3.4881	5.8012	107.25	12.473	20.785	981.72	-0.11400	18.922	0.14802	vapor
278.50	1.4763	0.064554	15.491	3.4944	5.8116	107.29	12.473	20.785	982.60	-0.11398	18.945	0.14820	vapor
279.00	1.4763	0.064438	15.519	3.5006	5.8220	107.32	12.473	20.785	983.48	-0.11397	18.968	0.14839	vapor
279.50	1.4763	0.064323	15.546	3.5069	5.8324	107.36	12.473	20.785	984.36	-0.11396	18.992	0.14857	vapor
280.00	1.4763	0.064209	15.574	3.5131	5.8428	107.40	12.473	20.785	985.24	-0.11395	19.015	0.14875	vapor
280.50	1.4763	0.064094	15.602	3.5193	5.8532	107.43	12.473	20.785	986.12	-0.11394	19.038	0.14894	vapor
281.00	1.4763	0.063980	15.630	3.5256	5.8636	107.47	12.473	20.785	986.99	-0.11393	19.061	0.14912	vapor
281.50	1.4763	0.063867	15.658	3.5318	5.8740	107.51	12.473	20.785	987.87	-0.11391	19.084	0.14930	vapor
282.00	1.4763	0.063754	15.685	3.5380	5.8844	107.55	12.473	20.785	988.74	-0.11390	19.107	0.14949	vapor
282.50	1.4763	0.063641	15.713	3.5443	5.8948	107.58	12.473	20.785	989.62	-0.11389	19.130	0.14967	vapor
283.00	1.4763	0.063528	15.741	3.5505	5.9052	107.62	12.473	20.785	990.49	-0.11388	19.153	0.14985	vapor
283.50	1.4763	0.063416	15.769	3.5567	5.9156	107.66	12.473	20.785	991.37	-0.11387	19.176	0.15003	vapor
284.00	1.4763	0.063305	15.797	3.5630	5.9260	107.69	12.473	20.785	992.24	-0.11385	19.199	0.15022	vapor
284.50	1.4763	0.063194	15.824	3.5692	5.9364	107.73	12.473	20.785	993.11	-0.11384	19.223	0.15040	vapor
285.00	1.4763	0.063083	15.852	3.5754	5.9467	107.76	12.473	20.785	993.98	-0.11383	19.246	0.15058	vapor
285.50	1.4763	0.062973	15.880	3.5817	5.9571	107.80	12.473	20.785	994.85	-0.11382	19.269	0.15076	vapor
286.00	1.4763	0.062863	15.908	3.5879	5.9675	107.84	12.473	20.785	995.72	-0.11381	19.292	0.15095	vapor
286.50	1.4763	0.062753	15.935	3.5942	5.9779	107.87	12.473	20.785	996.59	-0.11379	19.315	0.15113	vapor
287.00	1.4763	0.062644	15.963	3.6004	5.9883	107.91	12.473	20.785	997.46	-0.11378	19.338	0.15131	vapor
287.50	1.4763	0.062535	15.991	3.6066	5.9987	107.95	12.473	20.785	998.33	-0.11377	19.361	0.15149	vapor
288.00	1.4763	0.062426	16.019	3.6129	6.0091	107.98	12.473	20.785	999.19	-0.11376	19.383	0.15167	vapor
288.50	1.4763	0.062318	16.047	3.6191	6.0195	108.02	12.473	20.785	1000.1	-0.11374	19.406	0.15186	vapor
289.00	1.4763	0.062211	16.074	3.6253	6.0299	108.05	12.473	20.785	1000.9	-0.11373	19.429	0.15204	vapor
289.50	1.4763	0.062103	16.102	3.6316	6.0403	108.09	12.473	20.785	1001.8	-0.11372	19.452	0.15222	vapor
290.00	1.4763	0.061996	16.130	3.6378	6.0507	108.13	12.473	20.785	1002.6	-0.11371	19.475	0.15240	vapor
290.50	1.4763	0.061890	16.158	3.6440	6.0611	108.16	12.473	20.785	1003.5	-0.11369	19.498	0.15258	vapor
291.00	1.4763	0.061783	16.186	3.6503	6.0715	108.20	12.473	20.785	1004.4	-0.11368	19.521	0.15276	vapor
291.50	1.4763	0.061677	16.213	3.6565	6.0818	108.23	12.473	20.785	1005.2	-0.11367	19.544	0.15294	vapor
292.00	1.4763	0.061572	16.241	3.6628	6.0922	108.27	12.473	20.785	1006.1	-0.11366	19.567	0.15313	vapor
292.50	1.4763	0.061467	16.269	3.6690	6.1026	108.30	12.473	20.785	1007.0	-0.11364	19.590	0.15331	vapor
293.00	1.4763	0.061362	16.297	3.6752	6.1130	108.34	12.473	20.785	1007.8	-0.11363	19.613	0.15349	vapor
293.50	1.4763	0.061258	16.325	3.6815	6.1234	108.38	12.473	20.785	1008.7	-0.11362	19.635	0.15367	vapor
294.00	1.4763	0.061153	16.352	3.6877	6.1338	108.41	12.473	20.785	1009.5	-0.11361	19.658	0.15385	vapor
294.50	1.4763	0.061050	16.380	3.6939	6.1442	108.45	12.473	20.785	1010.4	-0.11359	19.681	0.15403	vapor
295.00	1.4763	0.060946	16.408	3.7002	6.1546	108.48	12.473	20.785	1011.2	-0.11358	19.704	0.15421	vapor
295.50	1.4763	0.060843	16.436	3.7064	6.1650	108.52	12.473	20.785	1012.1	-0.11357	19.727	0.15439	vapor
296.00	1.4763	0.060741	16.463	3.7126	6.1754	108.55	12.473	20.785	1013.0	-0.11355	19.749	0.15457	vapor
296.50	1.4763	0.060638	16.491	3.7189	6.1858	108.59	12.473	20.785	1013.8	-0.11354	19.772	0.15475	vapor
297.00	1.4763	0.060536	16.519	3.7251	6.1962	108.62	12.473	20.785	1014.7	-0.11353	19.795	0.15493	vapor
297.50	1.4763	0.060435	16.547	3.7313	6.2066	108.66	12.473	20.785	1015.5	-0.11351	19.818	0.15511	vapor
298.00	1.4763	0.060333	16.575	3.7376	6.2170	108.69	12.473	20.785	1016.4	-0.11350	19.841	0.15529	vapor
298.50	1.4763	0.060232	16.602	3.7438	6.2273	108.73	12.473	20.785	1017.2	-0.11349	19.863	0.15547	vapor
299.00	1.4763	0.060132	16.630	3.7501	6.2377	108.76	12.473	20.785	1018.1	-0.11347	19.886	0.15565	vapor
299.50	1.4763	0.060031	16.658	3.7563	6.2481	108.80	12.473	20.785	1018.9	-0.11346	19.909	0.15583	vapor
300.00	1.4763	0.059931	16.686	3.7625	6.2585	108.83	12.473	20.785	1019.8	-0.11345	19.931	0.15601	vapor
