Temperature (K)	Pressure (atm)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/atm)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
216.50	1.6124	0.090665	11.030	2.7211	4.5231	101.32	12.473	20.786	866.62	-0.11477	15.975	0.12463	vapor
217.00	1.6124	0.090457	11.055	2.7274	4.5335	101.37	12.473	20.786	867.62	-0.11477	16.000	0.12482	vapor
217.50	1.6124	0.090249	11.080	2.7336	4.5439	101.41	12.473	20.786	868.62	-0.11477	16.025	0.12502	vapor
218.00	1.6124	0.090042	11.106	2.7398	4.5543	101.46	12.473	20.786	869.61	-0.11477	16.050	0.12522	vapor
218.50	1.6124	0.089836	11.131	2.7461	4.5647	101.51	12.473	20.786	870.61	-0.11477	16.075	0.12542	vapor
219.00	1.6124	0.089632	11.157	2.7523	4.5751	101.56	12.473	20.786	871.60	-0.11477	16.099	0.12561	vapor
219.50	1.6124	0.089428	11.182	2.7585	4.5855	101.60	12.473	20.786	872.59	-0.11477	16.124	0.12581	vapor
220.00	1.6124	0.089225	11.208	2.7648	4.5959	101.65	12.473	20.786	873.58	-0.11477	16.149	0.12601	vapor
220.50	1.6124	0.089023	11.233	2.7710	4.6063	101.70	12.473	20.786	874.57	-0.11478	16.174	0.12620	vapor
221.00	1.6124	0.088821	11.259	2.7773	4.6167	101.75	12.473	20.786	875.56	-0.11477	16.198	0.12640	vapor
221.50	1.6124	0.088621	11.284	2.7835	4.6270	101.79	12.473	20.786	876.55	-0.11477	16.223	0.12660	vapor
222.00	1.6124	0.088422	11.309	2.7897	4.6374	101.84	12.473	20.786	877.54	-0.11477	16.248	0.12679	vapor
222.50	1.6124	0.088223	11.335	2.7960	4.6478	101.89	12.473	20.786	878.52	-0.11477	16.272	0.12699	vapor
223.00	1.6124	0.088026	11.360	2.8022	4.6582	101.93	12.473	20.786	879.51	-0.11477	16.297	0.12718	vapor
223.50	1.6124	0.087829	11.386	2.8084	4.6686	101.98	12.473	20.786	880.49	-0.11477	16.322	0.12738	vapor
224.00	1.6124	0.087633	11.411	2.8147	4.6790	102.03	12.473	20.786	881.47	-0.11477	16.346	0.12758	vapor
224.50	1.6124	0.087438	11.437	2.8209	4.6894	102.07	12.473	20.786	882.45	-0.11477	16.371	0.12777	vapor
225.00	1.6124	0.087244	11.462	2.8271	4.6998	102.12	12.473	20.786	883.43	-0.11477	16.395	0.12797	vapor
225.50	1.6124	0.087051	11.488	2.8334	4.7102	102.16	12.473	20.786	884.41	-0.11477	16.420	0.12816	vapor
226.00	1.6124	0.086859	11.513	2.8396	4.7206	102.21	12.473	20.786	885.39	-0.11477	16.444	0.12836	vapor
226.50	1.6124	0.086667	11.538	2.8459	4.7310	102.26	12.473	20.786	886.37	-0.11476	16.469	0.12855	vapor
227.00	1.6124	0.086476	11.564	2.8521	4.7414	102.30	12.473	20.786	887.34	-0.11476	16.494	0.12875	vapor
227.50	1.6124	0.086286	11.589	2.8583	4.7518	102.35	12.473	20.786	888.32	-0.11476	16.518	0.12894	vapor
228.00	1.6124	0.086097	11.615	2.8646	4.7622	102.39	12.473	20.786	889.29	-0.11476	16.543	0.12914	vapor
228.50	1.6124	0.085909	11.640	2.8708	4.7725	102.44	12.473	20.786	890.26	-0.11475	16.567	0.12933	vapor
229.00	1.6124	0.085722	11.666	2.8770	4.7829	102.48	12.473	20.786	891.23	-0.11475	16.591	0.12953	vapor
229.50	1.6124	0.085535	11.691	2.8833	4.7933	102.53	12.473	20.786	892.20	-0.11475	16.616	0.12972	vapor
230.00	1.6124	0.085350	11.717	2.8895	4.8037	102.58	12.473	20.786	893.17	-0.11475	16.640	0.12991	vapor
230.50	1.6124	0.085165	11.742	2.8957	4.8141	102.62	12.473	20.786	894.14	-0.11474	16.665	0.13011	vapor
231.00	1.6124	0.084981	11.767	2.9020	4.8245	102.67	12.473	20.786	895.11	-0.11474	16.689	0.13030	vapor
231.50	1.6124	0.084797	11.793	2.9082	4.8349	102.71	12.473	20.786	896.07	-0.11474	16.714	0.13050	vapor
232.00	1.6124	0.084615	11.818	2.9145	4.8453	102.76	12.473	20.786	897.04	-0.11473	16.738	0.13069	vapor
232.50	1.6124	0.084433	11.844	2.9207	4.8557	102.80	12.473	20.786	898.00	-0.11473	16.762	0.13088	vapor
233.00	1.6124	0.084252	11.869	2.9269	4.8661	102.84	12.473	20.786	898.97	-0.11473	16.787	0.13108	vapor
233.50	1.6124	0.084072	11.895	2.9332	4.8765	102.89	12.473	20.786	899.93	-0.11472	16.811	0.13127	vapor
234.00	1.6124	0.083892	11.920	2.9394	4.8869	102.93	12.473	20.786	900.89	-0.11472	16.835	0.13146	vapor
234.50	1.6124	0.083714	11.945	2.9456	4.8973	102.98	12.473	20.786	901.85	-0.11472	16.860	0.13166	vapor
235.00	1.6124	0.083536	11.971	2.9519	4.9077	103.02	12.473	20.786	902.81	-0.11471	16.884	0.13185	vapor
235.50	1.6124	0.083358	11.996	2.9581	4.9180	103.07	12.473	20.786	903.77	-0.11471	16.908	0.13204	vapor
236.00	1.6124	0.083182	12.022	2.9643	4.9284	103.11	12.473	20.786	904.72	-0.11470	16.932	0.13224	vapor
236.50	1.6124	0.083006	12.047	2.9706	4.9388	103.15	12.473	20.786	905.68	-0.11470	16.957	0.13243	vapor
237.00	1.6124	0.082831	12.073	2.9768	4.9492	103.20	12.473	20.786	906.63	-0.11469	16.981	0.13262	vapor
237.50	1.6124	0.082657	12.098	2.9830	4.9596	103.24	12.473	20.786	907.59	-0.11469	17.005	0.13281	vapor
238.00	1.6124	0.082484	12.124	2.9893	4.9700	103.29	12.473	20.786	908.54	-0.11468	17.029	0.13301	vapor
238.50	1.6124	0.082311	12.149	2.9955	4.9804	103.33	12.473	20.786	909.49	-0.11468	17.053	0.13320	vapor
239.00	1.6124	0.082139	12.174	3.0018	4.9908	103.37	12.473	20.786	910.44	-0.11467	17.078	0.13339	vapor
239.50	1.6124	0.081968	12.200	3.0080	5.0012	103.42	12.473	20.786	911.39	-0.11467	17.102	0.13358	vapor
240.00	1.6124	0.081797	12.225	3.0142	5.0116	103.46	12.473	20.786	912.34	-0.11466	17.126	0.13377	vapor
240.50	1.6124	0.081627	12.251	3.0205	5.0220	103.50	12.473	20.786	913.29	-0.11466	17.150	0.13396	vapor
241.00	1.6124	0.081458	12.276	3.0267	5.0324	103.55	12.473	20.786	914.24	-0.11465	17.174	0.13416	vapor
241.50	1.6124	0.081290	12.302	3.0329	5.0428	103.59	12.473	20.786	915.18	-0.11465	17.198	0.13435	vapor
242.00	1.6124	0.081122	12.327	3.0392	5.0531	103.63	12.473	20.786	916.13	-0.11464	17.222	0.13454	vapor
242.50	1.6124	0.080955	12.353	3.0454	5.0635	103.68	12.473	20.786	917.07	-0.11464	17.246	0.13473	vapor
243.00	1.6124	0.080788	12.378	3.0516	5.0739	103.72	12.473	20.786	918.02	-0.11463	17.270	0.13492	vapor
243.50	1.6124	0.080623	12.403	3.0579	5.0843	103.76	12.473	20.786	918.96	-0.11462	17.294	0.13511	vapor
244.00	1.6124	0.080458	12.429	3.0641	5.0947	103.80	12.473	20.786	919.90	-0.11462	17.319	0.13530	vapor
244.50	1.6124	0.080293	12.454	3.0704	5.1051	103.85	12.473	20.786	920.84	-0.11461	17.343	0.13549	vapor
245.00	1.6124	0.080130	12.480	3.0766	5.1155	103.89	12.473	20.786	921.78	-0.11460	17.367	0.13568	vapor
245.50	1.6124	0.079967	12.505	3.0828	5.1259	103.93	12.473	20.786	922.72	-0.11460	17.391	0.13588	vapor
246.00	1.6124	0.079804	12.531	3.0891	5.1363	103.97	12.473	20.786	923.65	-0.11459	17.415	0.13607	vapor
246.50	1.6124	0.079642	12.556	3.0953	5.1467	104.02	12.473	20.786	924.59	-0.11458	17.438	0.13626	vapor
247.00	1.6124	0.079481	12.582	3.1015	5.1571	104.06	12.473	20.786	925.52	-0.11458	17.462	0.13645	vapor
247.50	1.6124	0.079321	12.607	3.1078	5.1675	104.10	12.473	20.786	926.46	-0.11457	17.486	0.13664	vapor
248.00	1.6124	0.079161	12.632	3.1140	5.1779	104.14	12.473	20.786	927.39	-0.11456	17.510	0.13683	vapor
248.50	1.6124	0.079002	12.658	3.1202	5.1883	104.18	12.473	20.786	928.33	-0.11456	17.534	0.13702	vapor
249.00	1.6124	0.078844	12.683	3.1265	5.1986	104.23	12.473	20.786	929.26	-0.11455	17.558	0.13721	vapor
249.50	1.6124	0.078686	12.709	3.1327	5.2090	104.27	12.473	20.785	930.19	-0.11454	17.582	0.13740	vapor
250.00	1.6124	0.078529	12.734	3.1390	5.2194	104.31	12.473	20.785	931.12	-0.11453	17.606	0.13759	vapor
250.50	1.6124	0.078372	12.760	3.1452	5.2298	104.35	12.473	20.785	932.05	-0.11453	17.630	0.13777	vapor
251.00	1.6124	0.078216	12.785	3.1514	5.2402	104.39	12.473	20.785	932.97	-0.11452	17.654	0.13796	vapor
251.50	1.6124	0.078061	12.811	3.1577	5.2506	104.43	12.473	20.785	933.90	-0.11451	17.677	0.13815	vapor
252.00	1.6124	0.077906	12.836	3.1639	5.2610	104.47	12.473	20.785	934.83	-0.11450	17.701	0.13834	vapor
252.50	1.6124	0.077752	12.861	3.1701	5.2714	104.52	12.473	20.785	935.75	-0.11450	17.725	0.13853	vapor
253.00	1.6124	0.077598	12.887	3.1764	5.2818	104.56	12.473	20.785	936.68	-0.11449	17.749	0.13872	vapor
253.50	1.6124	0.077446	12.912	3.1826	5.2922	104.60	12.473	20.785	937.60	-0.11448	17.773	0.13891	vapor
254.00	1.6124	0.077293	12.938	3.1888	5.3026	104.64	12.473	20.785	938.52	-0.11447	17.796	0.13910	vapor
254.50	1.6124	0.077142	12.963	3.1951	5.3130	104.68	12.473	20.785	939.44	-0.11446	17.820	0.13929	vapor
255.00	1.6124	0.076990	12.989	3.2013	5.3234	104.72	12.473	20.785	940.36	-0.11446	17.844	0.13947	vapor
255.50	1.6124	0.076840	13.014	3.2075	5.3338	104.76	12.473	20.785	941.28	-0.11445	17.868	0.13966	vapor
256.00	1.6124	0.076690	13.040	3.2138	5.3441	104.80	12.473	20.785	942.20	-0.11444	17.891	0.13985	vapor
256.50	1.6124	0.076541	13.065	3.2200	5.3545	104.84	12.473	20.785	943.12	-0.11443	17.915	0.14004	vapor
257.00	1.6124	0.076392	13.090	3.2263	5.3649	104.88	12.473	20.785	944.04	-0.11442	17.939	0.14023	vapor
257.50	1.6124	0.076244	13.116	3.2325	5.3753	104.92	12.473	20.785	944.95	-0.11441	17.962	0.14041	vapor
258.00	1.6124	0.076096	13.141	3.2387	5.3857	104.96	12.473	20.785	945.87	-0.11440	17.986	0.14060	vapor
258.50	1.6124	0.075949	13.167	3.2450	5.3961	105.00	12.473	20.785	946.78	-0.11440	18.010	0.14079	vapor
259.00	1.6124	0.075803	13.192	3.2512	5.4065	105.04	12.473	20.785	947.70	-0.11439	18.033	0.14098	vapor
259.50	1.6124	0.075657	13.218	3.2574	5.4169	105.08	12.473	20.785	948.61	-0.11438	18.057	0.14117	vapor
260.00	1.6124	0.075511	13.243	3.2637	5.4273	105.12	12.473	20.785	949.52	-0.11437	18.081	0.14135	vapor
260.50	1.6124	0.075366	13.268	3.2699	5.4377	105.16	12.473	20.785	950.43	-0.11436	18.104	0.14154	vapor
261.00	1.6124	0.075222	13.294	3.2761	5.4481	105.20	12.473	20.785	951.34	-0.11435	18.128	0.14173	vapor
261.50	1.6124	0.075079	13.319	3.2824	5.4585	105.24	12.473	20.785	952.25	-0.11434	18.151	0.14191	vapor
262.00	1.6124	0.074935	13.345	3.2886	5.4689	105.28	12.473	20.785	953.16	-0.11433	18.175	0.14210	vapor
262.50	1.6124	0.074793	13.370	3.2949	5.4793	105.32	12.473	20.785	954.07	-0.11432	18.198	0.14229	vapor
263.00	1.6124	0.074651	13.396	3.3011	5.4896	105.36	12.473	20.785	954.97	-0.11431	18.222	0.14247	vapor
263.50	1.6124	0.074509	13.421	3.3073	5.5000	105.40	12.473	20.785	955.88	-0.11430	18.246	0.14266	vapor
264.00	1.6124	0.074368	13.447	3.3136	5.5104	105.44	12.473	20.785	956.78	-0.11429	18.269	0.14285	vapor
264.50	1.6124	0.074228	13.472	3.3198	5.5208	105.48	12.473	20.785	957.69	-0.11428	18.293	0.14303	vapor
265.00	1.6124	0.074088	13.497	3.3260	5.5312	105.52	12.473	20.785	958.59	-0.11427	18.316	0.14322	vapor
265.50	1.6124	0.073949	13.523	3.3323	5.5416	105.56	12.473	20.785	959.49	-0.11426	18.340	0.14341	vapor
266.00	1.6124	0.073810	13.548	3.3385	5.5520	105.60	12.473	20.785	960.39	-0.11425	18.363	0.14359	vapor
266.50	1.6124	0.073671	13.574	3.3447	5.5624	105.64	12.473	20.785	961.30	-0.11424	18.386	0.14378	vapor
267.00	1.6124	0.073533	13.599	3.3510	5.5728	105.68	12.473	20.785	962.20	-0.11423	18.410	0.14397	vapor
267.50	1.6124	0.073396	13.625	3.3572	5.5832	105.71	12.473	20.785	963.09	-0.11422	18.433	0.14415	vapor
268.00	1.6124	0.073259	13.650	3.3634	5.5936	105.75	12.473	20.785	963.99	-0.11421	18.457	0.14434	vapor
268.50	1.6124	0.073123	13.676	3.3697	5.6040	105.79	12.473	20.785	964.89	-0.11420	18.480	0.14452	vapor
269.00	1.6124	0.072987	13.701	3.3759	5.6144	105.83	12.473	20.785	965.79	-0.11419	18.504	0.14471	vapor
269.50	1.6124	0.072852	13.726	3.3822	5.6247	105.87	12.473	20.785	966.68	-0.11418	18.527	0.14489	vapor
270.00	1.6124	0.072717	13.752	3.3884	5.6351	105.91	12.473	20.785	967.58	-0.11417	18.550	0.14508	vapor
270.50	1.6124	0.072583	13.777	3.3946	5.6455	105.95	12.473	20.785	968.47	-0.11416	18.574	0.14526	vapor
271.00	1.6124	0.072449	13.803	3.4009	5.6559	105.98	12.473	20.785	969.36	-0.11415	18.597	0.14545	vapor
271.50	1.6124	0.072316	13.828	3.4071	5.6663	106.02	12.473	20.785	970.26	-0.11414	18.620	0.14563	vapor
272.00	1.6124	0.072183	13.854	3.4133	5.6767	106.06	12.473	20.785	971.15	-0.11413	18.644	0.14582	vapor
272.50	1.6124	0.072051	13.879	3.4196	5.6871	106.10	12.473	20.785	972.04	-0.11412	18.667	0.14600	vapor
273.00	1.6124	0.071919	13.905	3.4258	5.6975	106.14	12.473	20.785	972.93	-0.11411	18.690	0.14619	vapor
273.50	1.6124	0.071788	13.930	3.4320	5.7079	106.18	12.473	20.785	973.82	-0.11410	18.714	0.14637	vapor
274.00	1.6124	0.071657	13.955	3.4383	5.7183	106.21	12.473	20.785	974.70	-0.11409	18.737	0.14656	vapor
274.50	1.6124	0.071526	13.981	3.4445	5.7287	106.25	12.473	20.785	975.59	-0.11407	18.760	0.14674	vapor
275.00	1.6124	0.071396	14.006	3.4508	5.7391	106.29	12.473	20.785	976.48	-0.11406	18.783	0.14693	vapor
275.50	1.6124	0.071267	14.032	3.4570	5.7495	106.33	12.473	20.785	977.36	-0.11405	18.807	0.14711	vapor
276.00	1.6124	0.071138	14.057	3.4632	5.7599	106.36	12.473	20.785	978.25	-0.11404	18.830	0.14729	vapor
276.50	1.6124	0.071009	14.083	3.4695	5.7702	106.40	12.473	20.785	979.13	-0.11403	18.853	0.14748	vapor
277.00	1.6124	0.070881	14.108	3.4757	5.7806	106.44	12.473	20.785	980.02	-0.11402	18.876	0.14766	vapor
277.50	1.6124	0.070754	14.134	3.4819	5.7910	106.48	12.473	20.785	980.90	-0.11401	18.900	0.14785	vapor
278.00	1.6124	0.070627	14.159	3.4882	5.8014	106.52	12.473	20.785	981.78	-0.11400	18.923	0.14803	vapor
278.50	1.6124	0.070500	14.184	3.4944	5.8118	106.55	12.473	20.785	982.66	-0.11398	18.946	0.14821	vapor
279.00	1.6124	0.070374	14.210	3.5006	5.8222	106.59	12.473	20.785	983.54	-0.11397	18.969	0.14840	vapor
279.50	1.6124	0.070248	14.235	3.5069	5.8326	106.63	12.473	20.785	984.42	-0.11396	18.992	0.14858	vapor
280.00	1.6124	0.070123	14.261	3.5131	5.8430	106.66	12.473	20.785	985.30	-0.11395	19.015	0.14876	vapor
280.50	1.6124	0.069998	14.286	3.5193	5.8534	106.70	12.473	20.785	986.18	-0.11394	19.038	0.14895	vapor
281.00	1.6124	0.069873	14.312	3.5256	5.8638	106.74	12.473	20.785	987.05	-0.11393	19.062	0.14913	vapor
281.50	1.6124	0.069749	14.337	3.5318	5.8742	106.78	12.473	20.785	987.93	-0.11391	19.085	0.14931	vapor
282.00	1.6124	0.069626	14.363	3.5381	5.8846	106.81	12.473	20.785	988.81	-0.11390	19.108	0.14950	vapor
282.50	1.6124	0.069503	14.388	3.5443	5.8950	106.85	12.473	20.785	989.68	-0.11389	19.131	0.14968	vapor
283.00	1.6124	0.069380	14.413	3.5505	5.9054	106.89	12.473	20.785	990.56	-0.11388	19.154	0.14986	vapor
283.50	1.6124	0.069258	14.439	3.5568	5.9157	106.92	12.473	20.785	991.43	-0.11387	19.177	0.15004	vapor
284.00	1.6124	0.069136	14.464	3.5630	5.9261	106.96	12.473	20.785	992.30	-0.11386	19.200	0.15023	vapor
284.50	1.6124	0.069014	14.490	3.5692	5.9365	107.00	12.473	20.785	993.17	-0.11384	19.223	0.15041	vapor
285.00	1.6124	0.068893	14.515	3.5755	5.9469	107.03	12.473	20.785	994.04	-0.11383	19.246	0.15059	vapor
285.50	1.6124	0.068773	14.541	3.5817	5.9573	107.07	12.473	20.785	994.91	-0.11382	19.269	0.15077	vapor
286.00	1.6124	0.068653	14.566	3.5879	5.9677	107.10	12.473	20.785	995.78	-0.11381	19.292	0.15096	vapor
286.50	1.6124	0.068533	14.592	3.5942	5.9781	107.14	12.473	20.785	996.65	-0.11379	19.315	0.15114	vapor
287.00	1.6124	0.068414	14.617	3.6004	5.9885	107.18	12.473	20.785	997.52	-0.11378	19.338	0.15132	vapor
287.50	1.6124	0.068295	14.642	3.6067	5.9989	107.21	12.473	20.785	998.39	-0.11377	19.361	0.15150	vapor
288.00	1.6124	0.068176	14.668	3.6129	6.0093	107.25	12.473	20.785	999.25	-0.11376	19.384	0.15168	vapor
288.50	1.6124	0.068058	14.693	3.6191	6.0197	107.29	12.473	20.785	1000.1	-0.11374	19.407	0.15187	vapor
289.00	1.6124	0.067941	14.719	3.6254	6.0301	107.32	12.473	20.785	1001.0	-0.11373	19.430	0.15205	vapor
289.50	1.6124	0.067823	14.744	3.6316	6.0405	107.36	12.473	20.785	1001.8	-0.11372	19.453	0.15223	vapor
290.00	1.6124	0.067707	14.770	3.6378	6.0508	107.39	12.473	20.785	1002.7	-0.11371	19.476	0.15241	vapor
290.50	1.6124	0.067590	14.795	3.6441	6.0612	107.43	12.473	20.785	1003.6	-0.11369	19.499	0.15259	vapor
291.00	1.6124	0.067474	14.820	3.6503	6.0716	107.46	12.473	20.785	1004.4	-0.11368	19.522	0.15277	vapor
291.50	1.6124	0.067359	14.846	3.6565	6.0820	107.50	12.473	20.785	1005.3	-0.11367	19.544	0.15296	vapor
292.00	1.6124	0.067243	14.871	3.6628	6.0924	107.54	12.473	20.785	1006.2	-0.11366	19.567	0.15314	vapor
292.50	1.6124	0.067128	14.897	3.6690	6.1028	107.57	12.473	20.785	1007.0	-0.11364	19.590	0.15332	vapor
293.00	1.6124	0.067014	14.922	3.6752	6.1132	107.61	12.473	20.785	1007.9	-0.11363	19.613	0.15350	vapor
293.50	1.6124	0.066900	14.948	3.6815	6.1236	107.64	12.473	20.785	1008.7	-0.11362	19.636	0.15368	vapor
294.00	1.6124	0.066786	14.973	3.6877	6.1340	107.68	12.473	20.785	1009.6	-0.11361	19.659	0.15386	vapor
294.50	1.6124	0.066673	14.999	3.6940	6.1444	107.71	12.473	20.785	1010.4	-0.11359	19.682	0.15404	vapor
295.00	1.6124	0.066560	15.024	3.7002	6.1548	107.75	12.473	20.785	1011.3	-0.11358	19.704	0.15422	vapor
295.50	1.6124	0.066448	15.049	3.7064	6.1652	107.78	12.473	20.785	1012.2	-0.11357	19.727	0.15440	vapor
296.00	1.6124	0.066335	15.075	3.7127	6.1756	107.82	12.473	20.785	1013.0	-0.11355	19.750	0.15458	vapor
296.50	1.6124	0.066224	15.100	3.7189	6.1860	107.85	12.473	20.785	1013.9	-0.11354	19.773	0.15476	vapor
297.00	1.6124	0.066112	15.126	3.7251	6.1963	107.89	12.473	20.785	1014.7	-0.11353	19.795	0.15494	vapor
297.50	1.6124	0.066001	15.151	3.7314	6.2067	107.92	12.473	20.785	1015.6	-0.11351	19.818	0.15512	vapor
298.00	1.6124	0.065891	15.177	3.7376	6.2171	107.96	12.473	20.785	1016.4	-0.11350	19.841	0.15530	vapor
298.50	1.6124	0.065780	15.202	3.7438	6.2275	107.99	12.473	20.785	1017.3	-0.11349	19.864	0.15548	vapor
299.00	1.6124	0.065670	15.228	3.7501	6.2379	108.03	12.473	20.785	1018.1	-0.11347	19.886	0.15566	vapor
299.50	1.6124	0.065561	15.253	3.7563	6.2483	108.06	12.473	20.785	1019.0	-0.11346	19.909	0.15584	vapor
300.00	1.6124	0.065452	15.278	3.7625	6.2587	108.10	12.473	20.785	1019.8	-0.11345	19.932	0.15602	vapor
