Temperature (K)	Pressure (atm)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/atm)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
216.50	1.6805	0.094487	10.583	2.7211	4.5232	100.97	12.473	20.786	866.66	-0.11477	15.976	0.12463	vapor
217.00	1.6805	0.094270	10.608	2.7274	4.5336	101.02	12.473	20.786	867.66	-0.11477	16.001	0.12483	vapor
217.50	1.6805	0.094054	10.632	2.7336	4.5440	101.07	12.473	20.786	868.65	-0.11477	16.026	0.12503	vapor
218.00	1.6805	0.093838	10.657	2.7398	4.5544	101.12	12.473	20.786	869.65	-0.11477	16.050	0.12523	vapor
218.50	1.6805	0.093624	10.681	2.7461	4.5648	101.17	12.473	20.786	870.64	-0.11477	16.075	0.12542	vapor
219.00	1.6805	0.093410	10.705	2.7523	4.5752	101.21	12.473	20.786	871.64	-0.11477	16.100	0.12562	vapor
219.50	1.6805	0.093198	10.730	2.7586	4.5856	101.26	12.473	20.786	872.63	-0.11477	16.125	0.12582	vapor
220.00	1.6805	0.092986	10.754	2.7648	4.5960	101.31	12.473	20.786	873.62	-0.11477	16.149	0.12601	vapor
220.50	1.6805	0.092775	10.779	2.7710	4.6063	101.35	12.473	20.786	874.61	-0.11477	16.174	0.12621	vapor
221.00	1.6805	0.092566	10.803	2.7773	4.6167	101.40	12.473	20.786	875.60	-0.11477	16.199	0.12641	vapor
221.50	1.6805	0.092357	10.828	2.7835	4.6271	101.45	12.473	20.786	876.58	-0.11477	16.223	0.12660	vapor
222.00	1.6805	0.092149	10.852	2.7897	4.6375	101.50	12.473	20.786	877.57	-0.11477	16.248	0.12680	vapor
222.50	1.6805	0.091943	10.876	2.7960	4.6479	101.54	12.473	20.786	878.56	-0.11477	16.273	0.12699	vapor
223.00	1.6805	0.091737	10.901	2.8022	4.6583	101.59	12.473	20.786	879.54	-0.11477	16.297	0.12719	vapor
223.50	1.6805	0.091532	10.925	2.8084	4.6687	101.64	12.473	20.786	880.52	-0.11477	16.322	0.12739	vapor
224.00	1.6805	0.091328	10.950	2.8147	4.6791	101.68	12.473	20.786	881.51	-0.11477	16.347	0.12758	vapor
224.50	1.6805	0.091124	10.974	2.8209	4.6895	101.73	12.473	20.786	882.49	-0.11477	16.371	0.12778	vapor
225.00	1.6805	0.090922	10.998	2.8272	4.6999	101.77	12.473	20.786	883.47	-0.11477	16.396	0.12797	vapor
225.50	1.6805	0.090721	11.023	2.8334	4.7103	101.82	12.473	20.786	884.45	-0.11477	16.420	0.12817	vapor
226.00	1.6805	0.090520	11.047	2.8396	4.7207	101.87	12.473	20.786	885.42	-0.11476	16.445	0.12836	vapor
226.50	1.6805	0.090321	11.072	2.8459	4.7311	101.91	12.473	20.786	886.40	-0.11476	16.469	0.12856	vapor
227.00	1.6805	0.090122	11.096	2.8521	4.7415	101.96	12.473	20.786	887.38	-0.11476	16.494	0.12875	vapor
227.50	1.6805	0.089924	11.120	2.8583	4.7518	102.00	12.473	20.786	888.35	-0.11476	16.518	0.12895	vapor
228.00	1.6805	0.089727	11.145	2.8646	4.7622	102.05	12.473	20.786	889.32	-0.11476	16.543	0.12914	vapor
228.50	1.6805	0.089531	11.169	2.8708	4.7726	102.10	12.473	20.786	890.30	-0.11475	16.567	0.12934	vapor
229.00	1.6805	0.089336	11.194	2.8770	4.7830	102.14	12.473	20.786	891.27	-0.11475	16.592	0.12953	vapor
229.50	1.6805	0.089141	11.218	2.8833	4.7934	102.19	12.473	20.786	892.24	-0.11475	16.616	0.12973	vapor
230.00	1.6805	0.088948	11.243	2.8895	4.8038	102.23	12.473	20.786	893.21	-0.11475	16.641	0.12992	vapor
230.50	1.6805	0.088755	11.267	2.8958	4.8142	102.28	12.473	20.786	894.18	-0.11474	16.665	0.13011	vapor
231.00	1.6805	0.088563	11.291	2.9020	4.8246	102.32	12.473	20.786	895.14	-0.11474	16.690	0.13031	vapor
231.50	1.6805	0.088372	11.316	2.9082	4.8350	102.37	12.473	20.786	896.11	-0.11474	16.714	0.13050	vapor
232.00	1.6805	0.088182	11.340	2.9145	4.8454	102.41	12.473	20.786	897.07	-0.11473	16.738	0.13070	vapor
232.50	1.6805	0.087993	11.365	2.9207	4.8558	102.46	12.473	20.786	898.04	-0.11473	16.763	0.13089	vapor
233.00	1.6805	0.087804	11.389	2.9269	4.8662	102.50	12.473	20.786	899.00	-0.11473	16.787	0.13108	vapor
233.50	1.6805	0.087616	11.413	2.9332	4.8766	102.55	12.473	20.786	899.96	-0.11472	16.811	0.13128	vapor
234.00	1.6805	0.087429	11.438	2.9394	4.8870	102.59	12.473	20.786	900.92	-0.11472	16.836	0.13147	vapor
234.50	1.6805	0.087243	11.462	2.9456	4.8973	102.63	12.473	20.786	901.88	-0.11471	16.860	0.13166	vapor
235.00	1.6805	0.087058	11.487	2.9519	4.9077	102.68	12.473	20.786	902.84	-0.11471	16.884	0.13186	vapor
235.50	1.6805	0.086873	11.511	2.9581	4.9181	102.72	12.473	20.786	903.80	-0.11471	16.908	0.13205	vapor
236.00	1.6805	0.086689	11.535	2.9644	4.9285	102.77	12.473	20.786	904.76	-0.11470	16.933	0.13224	vapor
236.50	1.6805	0.086506	11.560	2.9706	4.9389	102.81	12.473	20.786	905.71	-0.11470	16.957	0.13243	vapor
237.00	1.6805	0.086324	11.584	2.9768	4.9493	102.85	12.473	20.786	906.67	-0.11469	16.981	0.13263	vapor
237.50	1.6805	0.086142	11.609	2.9831	4.9597	102.90	12.473	20.786	907.62	-0.11469	17.005	0.13282	vapor
238.00	1.6805	0.085961	11.633	2.9893	4.9701	102.94	12.473	20.786	908.57	-0.11468	17.030	0.13301	vapor
238.50	1.6805	0.085781	11.658	2.9955	4.9805	102.99	12.473	20.786	909.53	-0.11468	17.054	0.13320	vapor
239.00	1.6805	0.085602	11.682	3.0018	4.9909	103.03	12.473	20.786	910.48	-0.11467	17.078	0.13339	vapor
239.50	1.6805	0.085424	11.706	3.0080	5.0013	103.07	12.473	20.786	911.43	-0.11467	17.102	0.13359	vapor
240.00	1.6805	0.085246	11.731	3.0142	5.0117	103.12	12.473	20.786	912.38	-0.11466	17.126	0.13378	vapor
240.50	1.6805	0.085069	11.755	3.0205	5.0221	103.16	12.473	20.786	913.32	-0.11466	17.150	0.13397	vapor
241.00	1.6805	0.084893	11.780	3.0267	5.0325	103.20	12.473	20.786	914.27	-0.11465	17.175	0.13416	vapor
241.50	1.6805	0.084717	11.804	3.0329	5.0428	103.25	12.473	20.786	915.22	-0.11465	17.199	0.13435	vapor
242.00	1.6805	0.084542	11.828	3.0392	5.0532	103.29	12.473	20.786	916.16	-0.11464	17.223	0.13454	vapor
242.50	1.6805	0.084368	11.853	3.0454	5.0636	103.33	12.473	20.786	917.11	-0.11463	17.247	0.13474	vapor
243.00	1.6805	0.084195	11.877	3.0517	5.0740	103.37	12.473	20.786	918.05	-0.11463	17.271	0.13493	vapor
243.50	1.6805	0.084022	11.902	3.0579	5.0844	103.42	12.473	20.786	918.99	-0.11462	17.295	0.13512	vapor
244.00	1.6805	0.083850	11.926	3.0641	5.0948	103.46	12.473	20.786	919.93	-0.11462	17.319	0.13531	vapor
244.50	1.6805	0.083679	11.950	3.0704	5.1052	103.50	12.473	20.786	920.87	-0.11461	17.343	0.13550	vapor
245.00	1.6805	0.083508	11.975	3.0766	5.1156	103.54	12.473	20.786	921.81	-0.11460	17.367	0.13569	vapor
245.50	1.6805	0.083338	11.999	3.0828	5.1260	103.59	12.473	20.786	922.75	-0.11460	17.391	0.13588	vapor
246.00	1.6805	0.083169	12.024	3.0891	5.1364	103.63	12.473	20.786	923.69	-0.11459	17.415	0.13607	vapor
246.50	1.6805	0.083000	12.048	3.0953	5.1468	103.67	12.473	20.786	924.62	-0.11458	17.439	0.13626	vapor
247.00	1.6805	0.082833	12.073	3.1015	5.1572	103.71	12.473	20.786	925.56	-0.11458	17.463	0.13645	vapor
247.50	1.6805	0.082665	12.097	3.1078	5.1676	103.76	12.473	20.786	926.49	-0.11457	17.487	0.13664	vapor
248.00	1.6805	0.082499	12.121	3.1140	5.1780	103.80	12.473	20.785	927.43	-0.11456	17.511	0.13683	vapor
248.50	1.6805	0.082333	12.146	3.1203	5.1883	103.84	12.473	20.785	928.36	-0.11456	17.535	0.13702	vapor
249.00	1.6805	0.082168	12.170	3.1265	5.1987	103.88	12.473	20.785	929.29	-0.11455	17.558	0.13721	vapor
249.50	1.6805	0.082004	12.195	3.1327	5.2091	103.92	12.473	20.785	930.22	-0.11454	17.582	0.13740	vapor
250.00	1.6805	0.081840	12.219	3.1390	5.2195	103.96	12.473	20.785	931.15	-0.11453	17.606	0.13759	vapor
250.50	1.6805	0.081677	12.243	3.1452	5.2299	104.01	12.473	20.785	932.08	-0.11453	17.630	0.13778	vapor
251.00	1.6805	0.081514	12.268	3.1514	5.2403	104.05	12.473	20.785	933.01	-0.11452	17.654	0.13797	vapor
251.50	1.6805	0.081352	12.292	3.1577	5.2507	104.09	12.473	20.785	933.93	-0.11451	17.678	0.13816	vapor
252.00	1.6805	0.081191	12.317	3.1639	5.2611	104.13	12.473	20.785	934.86	-0.11450	17.702	0.13835	vapor
252.50	1.6805	0.081030	12.341	3.1701	5.2715	104.17	12.473	20.785	935.79	-0.11450	17.725	0.13854	vapor
253.00	1.6805	0.080870	12.365	3.1764	5.2819	104.21	12.473	20.785	936.71	-0.11449	17.749	0.13873	vapor
253.50	1.6805	0.080711	12.390	3.1826	5.2923	104.25	12.473	20.785	937.63	-0.11448	17.773	0.13891	vapor
254.00	1.6805	0.080552	12.414	3.1888	5.3027	104.29	12.473	20.785	938.56	-0.11447	17.797	0.13910	vapor
254.50	1.6805	0.080394	12.439	3.1951	5.3131	104.34	12.473	20.785	939.48	-0.11446	17.820	0.13929	vapor
255.00	1.6805	0.080237	12.463	3.2013	5.3235	104.38	12.473	20.785	940.40	-0.11446	17.844	0.13948	vapor
255.50	1.6805	0.080080	12.488	3.2076	5.3338	104.42	12.473	20.785	941.32	-0.11445	17.868	0.13967	vapor
256.00	1.6805	0.079924	12.512	3.2138	5.3442	104.46	12.473	20.785	942.24	-0.11444	17.892	0.13986	vapor
256.50	1.6805	0.079768	12.536	3.2200	5.3546	104.50	12.473	20.785	943.15	-0.11443	17.915	0.14004	vapor
257.00	1.6805	0.079613	12.561	3.2263	5.3650	104.54	12.473	20.785	944.07	-0.11442	17.939	0.14023	vapor
257.50	1.6805	0.079458	12.585	3.2325	5.3754	104.58	12.473	20.785	944.99	-0.11441	17.963	0.14042	vapor
258.00	1.6805	0.079305	12.610	3.2387	5.3858	104.62	12.473	20.785	945.90	-0.11440	17.986	0.14061	vapor
258.50	1.6805	0.079151	12.634	3.2450	5.3962	104.66	12.473	20.785	946.82	-0.11440	18.010	0.14080	vapor
259.00	1.6805	0.078999	12.658	3.2512	5.4066	104.70	12.473	20.785	947.73	-0.11439	18.034	0.14098	vapor
259.50	1.6805	0.078847	12.683	3.2574	5.4170	104.74	12.473	20.785	948.64	-0.11438	18.057	0.14117	vapor
260.00	1.6805	0.078695	12.707	3.2637	5.4274	104.78	12.473	20.785	949.55	-0.11437	18.081	0.14136	vapor
260.50	1.6805	0.078544	12.732	3.2699	5.4378	104.82	12.473	20.785	950.46	-0.11436	18.105	0.14155	vapor
261.00	1.6805	0.078394	12.756	3.2762	5.4482	104.86	12.473	20.785	951.37	-0.11435	18.128	0.14173	vapor
261.50	1.6805	0.078244	12.780	3.2824	5.4586	104.90	12.473	20.785	952.28	-0.11434	18.152	0.14192	vapor
262.00	1.6805	0.078095	12.805	3.2886	5.4689	104.94	12.473	20.785	953.19	-0.11433	18.175	0.14211	vapor
262.50	1.6805	0.077947	12.829	3.2949	5.4793	104.98	12.473	20.785	954.10	-0.11432	18.199	0.14229	vapor
263.00	1.6805	0.077798	12.854	3.3011	5.4897	105.02	12.473	20.785	955.01	-0.11431	18.222	0.14248	vapor
263.50	1.6805	0.077651	12.878	3.3073	5.5001	105.06	12.473	20.785	955.91	-0.11430	18.246	0.14267	vapor
264.00	1.6805	0.077504	12.903	3.3136	5.5105	105.10	12.473	20.785	956.82	-0.11429	18.269	0.14285	vapor
264.50	1.6805	0.077358	12.927	3.3198	5.5209	105.14	12.473	20.785	957.72	-0.11428	18.293	0.14304	vapor
265.00	1.6805	0.077212	12.951	3.3260	5.5313	105.18	12.473	20.785	958.62	-0.11427	18.316	0.14323	vapor
265.50	1.6805	0.077067	12.976	3.3323	5.5417	105.22	12.473	20.785	959.53	-0.11426	18.340	0.14341	vapor
266.00	1.6805	0.076922	13.000	3.3385	5.5521	105.25	12.473	20.785	960.43	-0.11425	18.363	0.14360	vapor
266.50	1.6805	0.076778	13.025	3.3448	5.5625	105.29	12.473	20.785	961.33	-0.11424	18.387	0.14378	vapor
267.00	1.6805	0.076634	13.049	3.3510	5.5729	105.33	12.473	20.785	962.23	-0.11423	18.410	0.14397	vapor
267.50	1.6805	0.076491	13.073	3.3572	5.5833	105.37	12.473	20.785	963.13	-0.11422	18.434	0.14416	vapor
268.00	1.6805	0.076348	13.098	3.3635	5.5937	105.41	12.473	20.785	964.02	-0.11421	18.457	0.14434	vapor
268.50	1.6805	0.076206	13.122	3.3697	5.6041	105.45	12.473	20.785	964.92	-0.11420	18.481	0.14453	vapor
269.00	1.6805	0.076065	13.147	3.3759	5.6144	105.49	12.473	20.785	965.82	-0.11419	18.504	0.14471	vapor
269.50	1.6805	0.075924	13.171	3.3822	5.6248	105.53	12.473	20.785	966.71	-0.11418	18.527	0.14490	vapor
270.00	1.6805	0.075783	13.195	3.3884	5.6352	105.56	12.473	20.785	967.61	-0.11417	18.551	0.14508	vapor
270.50	1.6805	0.075644	13.220	3.3946	5.6456	105.60	12.473	20.785	968.50	-0.11416	18.574	0.14527	vapor
271.00	1.6805	0.075504	13.244	3.4009	5.6560	105.64	12.473	20.785	969.39	-0.11415	18.597	0.14545	vapor
271.50	1.6805	0.075365	13.269	3.4071	5.6664	105.68	12.473	20.785	970.29	-0.11414	18.621	0.14564	vapor
272.00	1.6805	0.075227	13.293	3.4133	5.6768	105.72	12.473	20.785	971.18	-0.11413	18.644	0.14582	vapor
272.50	1.6805	0.075089	13.318	3.4196	5.6872	105.76	12.473	20.785	972.07	-0.11412	18.667	0.14601	vapor
273.00	1.6805	0.074952	13.342	3.4258	5.6976	105.79	12.473	20.785	972.96	-0.11411	18.691	0.14619	vapor
273.50	1.6805	0.074815	13.366	3.4321	5.7080	105.83	12.473	20.785	973.85	-0.11410	18.714	0.14638	vapor
274.00	1.6805	0.074678	13.391	3.4383	5.7184	105.87	12.473	20.785	974.74	-0.11409	18.737	0.14656	vapor
274.50	1.6805	0.074542	13.415	3.4445	5.7288	105.91	12.473	20.785	975.62	-0.11407	18.760	0.14675	vapor
275.00	1.6805	0.074407	13.440	3.4508	5.7392	105.95	12.473	20.785	976.51	-0.11406	18.784	0.14693	vapor
275.50	1.6805	0.074272	13.464	3.4570	5.7496	105.98	12.473	20.785	977.40	-0.11405	18.807	0.14712	vapor
276.00	1.6805	0.074138	13.488	3.4632	5.7599	106.02	12.473	20.785	978.28	-0.11404	18.830	0.14730	vapor
276.50	1.6805	0.074004	13.513	3.4695	5.7703	106.06	12.473	20.785	979.16	-0.11403	18.853	0.14748	vapor
277.00	1.6805	0.073870	13.537	3.4757	5.7807	106.10	12.473	20.785	980.05	-0.11402	18.877	0.14767	vapor
277.50	1.6805	0.073737	13.562	3.4819	5.7911	106.13	12.473	20.785	980.93	-0.11401	18.900	0.14785	vapor
278.00	1.6805	0.073605	13.586	3.4882	5.8015	106.17	12.473	20.785	981.81	-0.11400	18.923	0.14804	vapor
278.50	1.6805	0.073473	13.610	3.4944	5.8119	106.21	12.473	20.785	982.69	-0.11398	18.946	0.14822	vapor
279.00	1.6805	0.073341	13.635	3.5006	5.8223	106.25	12.473	20.785	983.57	-0.11397	18.969	0.14840	vapor
279.50	1.6805	0.073210	13.659	3.5069	5.8327	106.28	12.473	20.785	984.45	-0.11396	18.992	0.14859	vapor
280.00	1.6805	0.073080	13.684	3.5131	5.8431	106.32	12.473	20.785	985.33	-0.11395	19.016	0.14877	vapor
280.50	1.6805	0.072949	13.708	3.5194	5.8535	106.36	12.473	20.785	986.21	-0.11394	19.039	0.14895	vapor
281.00	1.6805	0.072820	13.733	3.5256	5.8639	106.39	12.473	20.785	987.09	-0.11393	19.062	0.14914	vapor
281.50	1.6805	0.072690	13.757	3.5318	5.8743	106.43	12.473	20.785	987.96	-0.11391	19.085	0.14932	vapor
282.00	1.6805	0.072562	13.781	3.5381	5.8847	106.47	12.473	20.785	988.84	-0.11390	19.108	0.14950	vapor
282.50	1.6805	0.072433	13.806	3.5443	5.8950	106.51	12.473	20.785	989.71	-0.11389	19.131	0.14968	vapor
283.00	1.6805	0.072306	13.830	3.5505	5.9054	106.54	12.473	20.785	990.59	-0.11388	19.154	0.14987	vapor
283.50	1.6805	0.072178	13.855	3.5568	5.9158	106.58	12.473	20.785	991.46	-0.11387	19.177	0.15005	vapor
284.00	1.6805	0.072051	13.879	3.5630	5.9262	106.62	12.473	20.785	992.33	-0.11386	19.200	0.15023	vapor
284.50	1.6805	0.071925	13.903	3.5692	5.9366	106.65	12.473	20.785	993.20	-0.11384	19.223	0.15042	vapor
285.00	1.6805	0.071799	13.928	3.5755	5.9470	106.69	12.473	20.785	994.07	-0.11383	19.246	0.15060	vapor
285.50	1.6805	0.071673	13.952	3.5817	5.9574	106.72	12.473	20.785	994.94	-0.11382	19.269	0.15078	vapor
286.00	1.6805	0.071548	13.977	3.5880	5.9678	106.76	12.473	20.785	995.81	-0.11381	19.292	0.15096	vapor
286.50	1.6805	0.071423	14.001	3.5942	5.9782	106.80	12.473	20.785	996.68	-0.11379	19.315	0.15114	vapor
287.00	1.6805	0.071299	14.025	3.6004	5.9886	106.83	12.473	20.785	997.55	-0.11378	19.338	0.15133	vapor
287.50	1.6805	0.071175	14.050	3.6067	5.9990	106.87	12.473	20.785	998.42	-0.11377	19.361	0.15151	vapor
288.00	1.6805	0.071051	14.074	3.6129	6.0094	106.91	12.473	20.785	999.28	-0.11376	19.384	0.15169	vapor
288.50	1.6805	0.070928	14.099	3.6191	6.0198	106.94	12.473	20.785	1000.1	-0.11375	19.407	0.15187	vapor
289.00	1.6805	0.070806	14.123	3.6254	6.0302	106.98	12.473	20.785	1001.0	-0.11373	19.430	0.15205	vapor
289.50	1.6805	0.070684	14.148	3.6316	6.0405	107.01	12.473	20.785	1001.9	-0.11372	19.453	0.15224	vapor
290.00	1.6805	0.070562	14.172	3.6378	6.0509	107.05	12.473	20.785	1002.7	-0.11371	19.476	0.15242	vapor
290.50	1.6805	0.070440	14.196	3.6441	6.0613	107.09	12.473	20.785	1003.6	-0.11369	19.499	0.15260	vapor
291.00	1.6805	0.070320	14.221	3.6503	6.0717	107.12	12.473	20.785	1004.5	-0.11368	19.522	0.15278	vapor
291.50	1.6805	0.070199	14.245	3.6565	6.0821	107.16	12.473	20.785	1005.3	-0.11367	19.545	0.15296	vapor
292.00	1.6805	0.070079	14.270	3.6628	6.0925	107.19	12.473	20.785	1006.2	-0.11366	19.568	0.15314	vapor
292.50	1.6805	0.069959	14.294	3.6690	6.1029	107.23	12.473	20.785	1007.0	-0.11364	19.590	0.15332	vapor
293.00	1.6805	0.069840	14.318	3.6753	6.1133	107.26	12.473	20.785	1007.9	-0.11363	19.613	0.15350	vapor
293.50	1.6805	0.069721	14.343	3.6815	6.1237	107.30	12.473	20.785	1008.8	-0.11362	19.636	0.15368	vapor
294.00	1.6805	0.069603	14.367	3.6877	6.1341	107.33	12.473	20.785	1009.6	-0.11361	19.659	0.15387	vapor
294.50	1.6805	0.069485	14.392	3.6940	6.1445	107.37	12.473	20.785	1010.5	-0.11359	19.682	0.15405	vapor
295.00	1.6805	0.069367	14.416	3.7002	6.1549	107.41	12.473	20.785	1011.3	-0.11358	19.705	0.15423	vapor
295.50	1.6805	0.069250	14.441	3.7064	6.1653	107.44	12.473	20.785	1012.2	-0.11357	19.727	0.15441	vapor
296.00	1.6805	0.069133	14.465	3.7127	6.1757	107.48	12.473	20.785	1013.0	-0.11355	19.750	0.15459	vapor
296.50	1.6805	0.069016	14.489	3.7189	6.1860	107.51	12.473	20.785	1013.9	-0.11354	19.773	0.15477	vapor
297.00	1.6805	0.068900	14.514	3.7251	6.1964	107.55	12.473	20.785	1014.7	-0.11353	19.796	0.15495	vapor
297.50	1.6805	0.068785	14.538	3.7314	6.2068	107.58	12.473	20.785	1015.6	-0.11351	19.818	0.15513	vapor
298.00	1.6805	0.068669	14.563	3.7376	6.2172	107.62	12.473	20.785	1016.5	-0.11350	19.841	0.15531	vapor
298.50	1.6805	0.068554	14.587	3.7439	6.2276	107.65	12.473	20.785	1017.3	-0.11349	19.864	0.15549	vapor
299.00	1.6805	0.068440	14.611	3.7501	6.2380	107.69	12.473	20.785	1018.2	-0.11347	19.887	0.15567	vapor
299.50	1.6805	0.068326	14.636	3.7563	6.2484	107.72	12.473	20.785	1019.0	-0.11346	19.909	0.15585	vapor
300.00	1.6805	0.068212	14.660	3.7626	6.2588	107.75	12.473	20.785	1019.9	-0.11345	19.932	0.15603	vapor
